postcode sector,Age 30 to 45,Age 30 to 45 %
ST5  9,690.0,0.18167456556082148
ST6  1,718.0,0.1954273271638541
ST6  2,304.0,0.2198120028922632
ST6  3,320.0,0.1883460859329017
ST6  4,486.0,0.21176470588235294
ST6  5,1040.0,0.19957781615812703
ST6  6,1441.0,0.19840286383037312
ST6  7,862.0,0.17857882742904496
ST6  8,1323.0,0.20655737704918034
ST7  1,1005.0,0.18023672883787661
ST7  2,1061.0,0.17359293193717276
ST7  3,665.0,0.17733333333333334
ST7  4,1533.0,0.2089125102207686
ST7  8,780.0,0.19470793809286072
ST8  6,1112.0,0.19238754325259516
ST8  7,832.0,0.17842590606905426
ST9  0,547.0,0.17492804605052767
ST9  9,428.0,0.15215072875933167
SW10 0,1223.0,0.25916507734689553
SW10 9,1492.0,0.31206860489437355
SW11 1,1684.0,0.34750309533635987
SW11 2,2043.0,0.27986301369863015
SW11 3,1729.0,0.29295154185022027
SW11 4,1245.0,0.2994948280009622
SW11 5,2585.0,0.2898631980264633
SW11 6,1911.0,0.33339148639218424
SW12 0,1259.0,0.30610260150741553
SW12 8,1962.0,0.29664348351980646
SW12 9,1826.0,0.32624620332320886
SW13 0,1053.0,0.29144755051203985
SW13 8,255.0,0.26424870466321243
SW13 9,874.0,0.2290356394129979
SW14 7,1034.0,0.26431492842535786
SW14 8,1399.0,0.29127628565479907
SW15 1,1638.0,0.3111111111111111
SW15 2,1792.0,0.3284457478005865
SW15 3,1509.0,0.249669093315685
SW15 4,1138.0,0.20361424226158525
SW15 5,1154.0,0.21279734464318642
SW15 6,1208.0,0.28297025064417897
SW16 1,1547.0,0.2833852353910973
SW16 2,2576.0,0.30477993374349266
SW16 3,878.0,0.19855269109000453
SW16 4,1494.0,0.21502590673575128
SW16 5,2218.0,0.2535146873928449
SW16 6,2090.0,0.2891132936782404
SW17 0,2131.0,0.2744365743721829
SW17 6,334.0,0.37570303712035996
SW17 7,1837.0,0.2931694861155442
SW17 8,2948.0,0.28924646781789637
SW17 9,2312.0,0.291220556745182
SW18 1,1770.0,0.3373999237514297
SW18 2,1687.0,0.3341917591125198
SW18 3,2187.0,0.3151750972762646
SW18 4,1857.0,0.342619926199262
SW18 5,2167.0,0.31202303815694743
SW19 1,1873.0,0.35984630163304515
SW19 2,1872.0,0.31019055509527754
SW19 3,1468.0,0.27144970414201186
SW19 4,939.0,0.2860188851660067
SW19 5,469.0,0.22855750487329435
SW19 6,1730.0,0.2720981440704624
SW19 7,882.0,0.27382800372555105
SW19 8,2492.0,0.3158028133316436
SW1A 1,18.0,0.1875
SW1E 5,39.0,0.30952380952380953
SW1E 6,69.0,0.3080357142857143
SW1H 0,64.0,0.3615819209039548
SW1H 9,39.0,0.26174496644295303
SW1P 1,275.0,0.22249190938511326
SW1P 2,390.0,0.23395320935812838
SW1P 3,57.0,0.1792452830188679
SW1P 4,871.0,0.26924265842349304
SW1V 1,255.0,0.23898781630740393
SW1V 2,809.0,0.2821764911056854
SW1V 3,1141.0,0.25949511030247896
SW1V 4,794.0,0.25930764206401047
SW1W 0,101.0,0.3136645962732919
SW1W 8,779.0,0.2780157030692363
SW1W 9,298.0,0.2575626620570441
SW1X 0,257.0,0.2824175824175824
SW1X 7,119.0,0.2413793103448276
SW1X 8,176.0,0.24719101123595505
SW1X 9,224.0,0.28390367553865653
SW1Y 4,40.0,0.32786885245901637
SW1Y 6,23.0,0.22330097087378642
SW2  1,1048.0,0.27969041900186814
SW2  2,1826.0,0.3026686557268357
SW2  3,2043.0,0.2893357881319926
SW2  4,1855.0,0.3213790713790714
SW2  5,1348.0,0.2769673310047257
SW20 0,1222.0,0.2616702355460385
SW20 8,1667.0,0.3062649274297263
SW20 9,1065.0,0.24243114045071704
SW3  1,145.0,0.27724665391969405
SW3  2,599.0,0.2614578786556089
SW3  3,581.0,0.2523892267593397
SW3  4,499.0,0.24036608863198458
SW3  5,619.0,0.24255485893416928
SW3  6,422.0,0.26243781094527363
SW4  0,930.0,0.2964615875039847
SW4  6,1444.0,0.27984496124031005
SW4  7,1099.0,0.2590148479849163
SW4  8,959.0,0.25682913765399035
SW4  9,1128.0,0.3203635330871911
SW5  0,1040.0,0.30906389301634474
SW5  9,1181.0,0.2916769572734008
SW6  1,984.0,0.2766376159685128
SW6  2,1880.0,0.288742128705268
SW6  3,1227.0,0.2631917631917632
SW6  4,1143.0,0.2962674961119751
SW6  5,1219.0,0.3041417165668663
SW6  6,1698.0,0.28276436303080765
SW6  7,1479.0,0.28149980966882376
SW7  1,321.0,0.19900805951642903
SW7  2,237.0,0.2150635208711434
SW7  3,631.0,0.29145496535796767
SW7  4,626.0,0.3148893360160966
SW7  5,766.0,0.3118892508143323
SW8  1,1371.0,0.26264367816091955
SW8  2,1396.0,0.28213419563459985
SW8  3,883.0,0.26896131586963146
SW8  4,1183.0,0.2777647335055177
SW8  5,39.0,0.2422360248447205
SW9  0,1443.0,0.2668269230769231
SW9  6,680.0,0.22229486760379208
SW9  7,1085.0,0.23804300131636683
SW9  8,720.0,0.26248632883703976
SW9  9,1524.0,0.26897282033180375
SY1  1,111.0,0.15310344827586206
SY1  2,738.0,0.21547445255474454
SY1  3,851.0,0.19799906933457423
SY1  4,995.0,0.20824612808706572
SY10 0,164.0,0.15129151291512916
SY10 7,347.0,0.16237716424894713
SY10 8,268.0,0.15141242937853108
SY10 9,415.0,0.17022149302707137
SY11 1,595.0,0.19431743958197256
SY11 2,1135.0,0.20285969615728328
SY11 3,560.0,0.18995929443690637
SY11 4,448.0,0.19814241486068113
SY12 0,397.0,0.17644444444444443
SY12 9,301.0,0.15808823529411764
SY13 1,968.0,0.19646843921250254
SY13 2,343.0,0.16797257590597453
SY13 3,260.0,0.17049180327868851
SY13 4,231.0,0.17047970479704797
SY14 7,188.0,0.15235008103727715
SY14 8,308.0,0.18666666666666668
SY15 6,459.0,0.17465753424657535
SY16 1,683.0,0.19762731481481483
SY16 2,363.0,0.17010309278350516
SY16 3,223.0,0.1688115064345193
SY16 4,219.0,0.17339667458432304
SY17 5,291.0,0.16487252124645893
SY18 6,363.0,0.15721091381550456
SY19 7,67.0,0.11795774647887323
SY2  5,1164.0,0.19081967213114753
SY2  6,490.0,0.17061281337047354
SY20 8,422.0,0.18103818103818103
SY20 9,184.0,0.15475189234650968
SY21 0,241.0,0.1710432931156849
SY21 7,524.0,0.17231173955935547
SY21 8,395.0,0.16779949022939677
SY21 9,212.0,0.15056818181818182
SY22 5,159.0,0.16614420062695925
SY22 6,682.0,0.1779749478079332
SY23 1,480.0,0.1370254067941764
SY23 2,160.0,0.08298755186721991
SY23 3,760.0,0.13415710503089143
SY23 4,485.0,0.1787030213706706
SY23 5,217.0,0.15185444366689993
SY24 5,437.0,0.18376787216148024
SY25 6,361.0,0.1625393966681675
SY3  0,432.0,0.16673099189502122
SY3  5,493.0,0.22177237966711652
SY3  6,222.0,0.15778251599147122
SY3  7,721.0,0.18756503642039543
SY3  8,825.0,0.1799738219895288
SY3  9,452.0,0.17478731631863884
SY4  1,282.0,0.18240620957309184
SY4  2,247.0,0.1704623878536922
SY4  3,346.0,0.1729135432283858
SY4  4,519.0,0.18236120871398454
SY4  5,796.0,0.1762621789193977
SY5  0,491.0,0.15163681284743669
SY5  6,377.0,0.1930363543266769
SY5  7,270.0,0.16574585635359115
SY5  8,224.0,0.1448900388098318
SY5  9,426.0,0.18306832831972497
SY6  6,315.0,0.14788732394366197
SY6  7,132.0,0.10320562939796717
SY7  0,239.0,0.1362599771949829
SY7  8,273.0,0.14869281045751634
SY7  9,388.0,0.16688172043010752
SY8  1,710.0,0.1615839781520255
SY8  2,273.0,0.15872093023255815
SY8  3,279.0,0.16127167630057804
SY8  4,217.0,0.128099173553719
SY9  5,230.0,0.15561569688768606
TA1  1,596.0,0.20087630603303
TA1  2,1424.0,0.2091349684241445
TA1  3,741.0,0.1793754538852578
TA1  4,534.0,0.16729323308270677
TA1  5,539.0,0.1521309624611911
TA10 0,323.0,0.16013882002974714
TA10 9,431.0,0.1562726613488035
TA11 6,526.0,0.15900846432889965
TA11 7,211.0,0.1448181194234729
TA12 6,574.0,0.17532070861331706
TA13 5,335.0,0.1613680154142582
TA14 6,283.0,0.1853307138179437
TA15 6,74.0,0.17703349282296652
TA16 5,192.0,0.1891625615763547
TA17 8,27.0,0.1148936170212766
TA18 7,349.0,0.17564167086059387
TA18 8,538.0,0.16775802931088243
TA19 0,485.0,0.1605960264900662
TA19 9,519.0,0.16988543371522094
TA2  6,837.0,0.2054996317210901
TA2  7,1019.0,0.19439145364364746
TA2  8,762.0,0.18522119591638309
TA20 1,701.0,0.17846232179226068
TA20 2,646.0,0.16822916666666668
TA20 3,212.0,0.15542521994134897
TA20 4,178.0,0.15252784918594686
TA21 0,384.0,0.18667963052989792
TA21 8,662.0,0.1756434067391881
TA21 9,645.0,0.18143459915611815
TA22 9,172.0,0.1262848751835536
TA23 0,422.0,0.144718792866941
TA24 5,441.0,0.13132817153067303
TA24 6,402.0,0.14031413612565444
TA24 7,111.0,0.11635220125786164
TA24 8,296.0,0.10999628390932739
TA3  5,480.0,0.1602136181575434
TA3  6,402.0,0.17091836734693877
TA3  7,287.0,0.1386473429951691
TA4  1,586.0,0.21711745090774362
TA4  2,367.0,0.16959334565619225
TA4  3,485.0,0.17315244555515888
TA4  4,277.0,0.13381642512077294
TA5  1,412.0,0.1515820456217807
TA5  2,436.0,0.17876178761787617
TA6  3,992.0,0.2069253233208177
TA6  4,1321.0,0.20614856429463171
TA6  5,546.0,0.18414839797639124
TA6  6,1081.0,0.18978230337078653
TA6  7,630.0,0.17298187808896212
TA7  0,426.0,0.17115307352350342
TA7  8,522.0,0.1695355634946411
TA7  9,309.0,0.14805941542884524
TA8  1,705.0,0.17749244712990936
TA8  2,670.0,0.13704233994681939
TA9  3,745.0,0.17986479961371318
TA9  4,351.0,0.16463414634146342
TD12 4,93.0,0.16062176165803108
TD15 1,418.0,0.14817440623892236
TD15 2,1010.0,0.16617308325106944
TF1  1,419.0,0.19680601221230626
TF1  2,710.0,0.1937244201909959
TF1  3,674.0,0.17538381472807701
TF1  5,960.0,0.22335970218706375
TF1  6,1081.0,0.22110861116792802
TF10 7,891.0,0.16830374008311297
TF10 8,320.0,0.14420910319963948
TF10 9,279.0,0.16431095406360424
TF11 8,596.0,0.18613366645846346
TF11 9,290.0,0.1643059490084986
TF12 5,524.0,0.1836663161584297
TF13 6,304.0,0.15734989648033126
TF2  0,254.0,0.1933028919330289
TF2  6,662.0,0.18705849109918055
TF2  7,884.0,0.2188118811881188
TF2  8,1197.0,0.23005958101095522
TF2  9,1120.0,0.20165646380986677
TF3  1,1091.0,0.19847189376023286
TF3  2,943.0,0.21186250280835767
TF3  5,531.0,0.2637853949329359
TF4  2,978.0,0.2132112491824722
TF4  3,1026.0,0.22357812159511875
TF5  0,635.0,0.23854244928625093
TF6  5,119.0,0.16784203102961917
TF6  6,287.0,0.16060436485730273
TF7  4,491.0,0.16361212929023658
TF7  5,1190.0,0.19679179758557963
TF8  7,279.0,0.1964788732394366
TF9  1,521.0,0.16368206094879045
TF9  2,501.0,0.17747077577045697
TF9  3,824.0,0.20186183243508085
TF9  4,434.0,0.17926476662536142
TN1  1,543.0,0.29769736842105265
TN1  2,972.0,0.2679900744416873
TN10 3,755.0,0.18092499400910617
TN10 4,717.0,0.16494133885438234
TN11 0,384.0,0.170439414114514
TN11 8,367.0,0.194385593220339
TN11 9,557.0,0.19094960575934178
TN12 0,595.0,0.1959170233783339
TN12 5,317.0,0.19188861985472155
TN12 6,1079.0,0.20447223801402312
TN12 7,244.0,0.1712280701754386
TN12 8,234.0,0.1875
TN12 9,445.0,0.19517543859649122
TN13 1,559.0,0.19879089615931722
TN13 2,1086.0,0.229162270521207
TN13 3,1230.0,0.23225075528700906
TN14 5,750.0,0.21955503512880561
TN14 6,328.0,0.1927144535840188
TN14 7,482.0,0.19203187250996015
TN15 0,409.0,0.19067599067599067
TN15 6,870.0,0.1747689835275211
TN15 7,309.0,0.17566799317794202
TN15 8,531.0,0.20391705069124424
TN15 9,190.0,0.19487179487179487
TN16 1,537.0,0.20854368932038836
TN16 2,220.0,0.1746031746031746
TN16 3,1160.0,0.1935591523444018
TN17 1,216.0,0.17661488143908421
TN17 2,317.0,0.1742715777899945
TN17 3,395.0,0.15863453815261044
TN17 4,273.0,0.1260387811634349
TN18 4,369.0,0.1820424272323631
TN18 5,215.0,0.16324981017463933
TN19 7,458.0,0.181529924692826
TN2  3,1056.0,0.20441347270615565
TN2  4,871.0,0.1983151183970856
TN2  5,996.0,0.1957547169811321
TN20 6,278.0,0.14479166666666668
TN21 0,516.0,0.16802344513187886
TN21 8,656.0,0.1772972972972973
TN21 9,226.0,0.15322033898305085
TN22 1,653.0,0.19769906145927943
TN22 2,290.0,0.16552511415525115
TN22 3,361.0,0.16964285714285715
TN22 4,307.0,0.17423382519863792
TN22 5,927.0,0.20545212765957446
TN23 1,171.0,0.2
TN23 3,1854.0,0.26046642315257096
TN23 4,524.0,0.20177127454755486
TN23 5,1664.0,0.22133546155892525
TN23 6,162.0,0.2154255319148936
TN23 7,349.0,0.2334448160535117
TN24 0,1583.0,0.21605022519448613
TN24 8,624.0,0.20012828736369467
TN24 9,1224.0,0.20809248554913296
TN25 4,573.0,0.23188992310805343
TN25 5,299.0,0.1632987438558165
TN25 6,446.0,0.17226728466589417
TN25 7,222.0,0.2018181818181818
TN26 1,250.0,0.1763046544428773
TN26 2,324.0,0.17851239669421487
TN26 3,428.0,0.17024661893396978
TN27 0,340.0,0.16106110847939364
TN27 8,330.0,0.16819571865443425
TN27 9,405.0,0.17404383326171036
TN28 8,623.0,0.14474907063197026
TN29 0,470.0,0.123004449097095
TN29 9,511.0,0.16305041480536056
TN3  0,474.0,0.1633356305995865
TN3  8,189.0,0.22661870503597123
TN3  9,436.0,0.19181698196216454
TN30 6,436.0,0.14323258869908015
TN30 7,284.0,0.14845791949817042
TN31 6,447.0,0.13570127504553733
TN31 7,552.0,0.15053176983910554
TN32 5,450.0,0.16910935738444194
TN33 0,637.0,0.14858875670632143
TN33 9,396.0,0.17098445595854922
TN34 1,535.0,0.18944759206798867
TN34 2,1023.0,0.15949485500467728
TN34 3,1179.0,0.19604256734286665
TN35 4,460.0,0.13139103113396172
TN35 5,1117.0,0.20620269521875578
TN36 4,156.0,0.1298917568692756
TN37 6,988.0,0.1987527660430497
TN37 7,1012.0,0.18744211891090942
TN38 0,1284.0,0.17732357409197624
TN38 8,522.0,0.21570247933884298
TN38 9,1016.0,0.19209680468897714
TN39 3,606.0,0.10914985590778098
TN39 4,609.0,0.11569148936170212
TN39 5,497.0,0.1653910149750416
TN4  0,897.0,0.1935275080906149
TN4  8,925.0,0.19909599655617735
TN4  9,1728.0,0.24344885883347422
TN40 1,497.0,0.12347826086956522
TN40 2,869.0,0.162856071964018
TN5  6,441.0,0.17280564263322884
TN5  7,364.0,0.1839312784234462
TN6  1,629.0,0.15333983422720623
TN6  2,1017.0,0.19535151747983096
TN6  3,610.0,0.19482593420632385
TN7  4,188.0,0.17570093457943925
TN8  5,591.0,0.21759941089837997
TN8  6,498.0,0.19943932719263116
TN8  7,281.0,0.20753323485967504
TN9  1,747.0,0.2237866986219293
TN9  2,1298.0,0.23215882668574495
TQ1  1,821.0,0.19806996381182146
TQ1  2,274.0,0.12118531623175587
TQ1  3,717.0,0.15177815410668924
TQ1  4,955.0,0.1860148032723023
TQ10 9,325.0,0.1528692380056444
TQ11 0,423.0,0.1993402450518379
TQ12 1,1054.0,0.1792517006802721
TQ12 2,515.0,0.19433962264150945
TQ12 3,1077.0,0.19889196675900278
TQ12 4,750.0,0.1717032967032967
TQ12 5,736.0,0.15763546798029557
TQ12 6,765.0,0.19077306733167082
TQ13 0,614.0,0.19954501137471564
TQ13 7,472.0,0.164804469273743
TQ13 8,328.0,0.16449348044132397
TQ13 9,620.0,0.15426723065439163
TQ14 0,102.0,0.11099020674646355
TQ14 8,489.0,0.12398580121703853
TQ14 9,859.0,0.16038088125466765
TQ2  5,392.0,0.1723834652594547
TQ2  6,943.0,0.17501855976243505
TQ2  7,1160.0,0.2050194414987628
TQ2  8,674.0,0.17119634239268477
TQ3  1,687.0,0.16013986013986015
TQ3  2,720.0,0.16223524109959442
TQ3  3,1374.0,0.19467271181637857
TQ4  5,480.0,0.15429122468659595
TQ4  6,250.0,0.11515430677107324
TQ4  7,728.0,0.16084843128590368
TQ5  0,397.0,0.12881245944192082
TQ5  8,327.0,0.12367624810892587
TQ5  9,645.0,0.14889196675900276
TQ6  0,189.0,0.12264763140817651
TQ6  9,379.0,0.14605009633911367
TQ7  1,458.0,0.1468890314304041
TQ7  2,214.0,0.10641471904525111
TQ7  3,233.0,0.1209133367929424
TQ7  4,211.0,0.13379835129993659
TQ8  8,124.0,0.1150278293135436
TQ9  5,741.0,0.1716867469879518
TQ9  6,372.0,0.15233415233415235
TQ9  7,365.0,0.15611633875106928
TR1  1,928.0,0.20231087856987137
TR1  2,321.0,0.1894923258559622
TR1  3,838.0,0.18543925647267095
TR10 8,717.0,0.19855995569094434
TR10 9,279.0,0.13160377358490566
TR11 2,753.0,0.17140905986797178
TR11 3,367.0,0.15090460526315788
TR11 4,527.0,0.14753639417693168
TR11 5,709.0,0.15208065208065208
TR12 6,323.0,0.1572541382667965
TR12 7,367.0,0.14816310052482842
TR13 0,425.0,0.1969416126042632
TR13 8,1069.0,0.20377430423179566
TR13 9,460.0,0.1638760242251514
TR14 0,451.0,0.18760399334442596
TR14 7,800.0,0.17471063550993668
TR14 8,883.0,0.19587400177462289
TR14 9,245.0,0.2024793388429752
TR15 1,608.0,0.19301587301587303
TR15 2,595.0,0.1912568306010929
TR15 3,794.0,0.19795562203939168
TR16 4,509.0,0.18617410387710315
TR16 5,483.0,0.18253968253968253
TR16 6,359.0,0.19095744680851065
TR17 0,110.0,0.14157014157014158
TR18 2,517.0,0.19183673469387755
TR18 3,622.0,0.18331859711170057
TR18 4,370.0,0.14464425332290853
TR18 5,302.0,0.16529830322933772
TR19 6,220.0,0.13071895424836602
TR19 7,476.0,0.1626238469422617
TR2  4,502.0,0.18070554355651547
TR2  5,307.0,0.14076111875286565
TR20 8,407.0,0.16797358646306232
TR20 9,338.0,0.13949649195212546
TR21 0,174.0,0.20115606936416186
TR22 0,19.0,0.2261904761904762
TR24 0,23.0,0.2804878048780488
TR25 0,11.0,0.15714285714285714
TR26 1,312.0,0.15407407407407409
TR26 2,528.0,0.1619631901840491
TR26 3,109.0,0.12528735632183907
TR27 4,695.0,0.1834741288278775
TR27 5,426.0,0.19434306569343066
TR27 6,297.0,0.18265682656826568
TR3  6,639.0,0.15468409586056645
TR3  7,370.0,0.16052060737527116
TR4  8,613.0,0.19240426867545513
TR4  9,490.0,0.19584332533972823
TR5  0,400.0,0.1951219512195122
TR6  0,340.0,0.18732782369146006
TR7  1,706.0,0.22628205128205128
TR7  2,852.0,0.19731357109773043
TR7  3,555.0,0.19412381951731375
TR8  4,335.0,0.18746502518186905
TR8  5,459.0,0.2015810276679842
TR9  6,858.0,0.20438303954263934
TS1  1,16.0,0.2909090909090909
TS1  2,96.0,0.15047021943573669
TS1  3,450.0,0.16955538809344387
TS1  4,787.0,0.199746192893401
TS1  5,61.0,0.11619047619047619
TS10 1,625.0,0.18063583815028902
TS10 2,1212.0,0.212333566923616
TS10 3,520.0,0.18799710773680406
TS10 4,803.0,0.17045213330503078
TS10 5,437.0,0.18110236220472442
TS11 6,293.0,0.14768145161290322
TS11 7,377.0,0.16377063423110338
TS11 8,323.0,0.17309753483386925
TS12 1,538.0,0.1743357096565133
TS12 2,1312.0,0.20009150526155253
TS12 3,346.0,0.1882480957562568
TS13 4,689.0,0.17225
TS13 5,176.0,0.14654454621149043
TS14 6,664.0,0.1858902575587906
TS14 7,542.0,0.18379111563241776
TS14 8,375.0,0.14625585023400936
TS15 0,169.0,0.13955408753096615
TS15 9,866.0,0.1687780159812902
TS16 0,833.0,0.21715328467153286
TS16 9,242.0,0.15532734274711169
TS17 0,1553.0,0.22000283326250178
TS17 5,1769.0,0.3390187811422001
TS17 6,345.0,0.15653357531760437
TS17 7,222.0,0.19964028776978418
TS17 8,688.0,0.2081694402420575
TS17 9,672.0,0.1650294695481336
TS18 1,222.0,0.2
TS18 2,223.0,0.17421875
TS18 3,636.0,0.21999308197855413
TS18 4,609.0,0.19181102362204724
TS18 5,633.0,0.17736060521154384
TS19 0,1146.0,0.17917448405253283
TS19 7,776.0,0.16451134195463218
TS19 8,1001.0,0.19183595247221158
TS19 9,593.0,0.1973377703826955
TS2  1,80.0,0.2035623409669211
TS20 1,1080.0,0.18776077885952713
TS20 2,954.0,0.19908180300500836
TS21 1,382.0,0.19322205361659078
TS21 2,266.0,0.176158940397351
TS21 3,334.0,0.20566502463054187
TS21 4,293.0,0.21865671641791046
TS22 5,720.0,0.16578402026249137
TS23 1,562.0,0.18438320209973752
TS23 2,752.0,0.1832805264440653
TS23 3,1460.0,0.19129979035639413
TS23 4,173.0,0.2
TS24 0,547.0,0.17348556929908024
TS24 7,107.0,0.16411042944785276
TS24 8,566.0,0.1797966963151207
TS24 9,764.0,0.1857073407875547
TS25 1,890.0,0.18709270548665125
TS25 2,619.0,0.1545954045954046
TS25 3,549.0,0.18553565393714092
TS25 4,560.0,0.1823510257245197
TS25 5,947.0,0.1752081406105458
TS26 0,1342.0,0.2024743512371756
TS26 8,518.0,0.18960468521229867
TS26 9,657.0,0.1825
TS27 3,587.0,0.21069633883704236
TS27 4,618.0,0.17320627802690583
TS28 5,556.0,0.20351390922401172
TS29 6,597.0,0.18627145085803432
TS3  0,647.0,0.17202871576708323
TS3  6,282.0,0.17691342534504392
TS3  7,700.0,0.1796253528355145
TS3  8,453.0,0.1814903846153846
TS3  9,762.0,0.1896938013442868
TS4  2,815.0,0.19235308000944065
TS4  3,860.0,0.18765001090988437
TS5  4,612.0,0.20098522167487684
TS5  5,849.0,0.21077457795431975
TS5  6,751.0,0.18770307423144214
TS5  7,596.0,0.18038740920096852
TS5  8,964.0,0.16098864395457582
TS6  0,923.0,0.17641437308868502
TS6  6,288.0,0.179215930304916
TS6  7,459.0,0.18257756563245822
TS6  8,296.0,0.19023136246786632
TS6  9,873.0,0.18014857614527446
TS7  0,544.0,0.1627767803710353
TS7  8,764.0,0.1601005867560771
TS7  9,532.0,0.17040358744394618
TS8  0,952.0,0.19275156914355132
TS8  9,1217.0,0.2030025020850709
TS9  5,403.0,0.14255394411036434
TS9  6,425.0,0.16025641025641027
TS9  7,185.0,0.16711833785004518
TW1  1,1335.0,0.3310190924869824
TW1  2,952.0,0.3080906148867314
TW1  3,558.0,0.2938388625592417
TW1  4,936.0,0.24547600314712825
TW10 5,335.0,0.21364795918367346
TW10 6,1249.0,0.29141390573961734
TW10 7,881.0,0.21942714819427148
TW11 0,903.0,0.2663716814159292
TW11 8,1190.0,0.27008624602814346
TW11 9,1015.0,0.2353350336192905
TW12 1,857.0,0.23608815426997246
TW12 2,1097.0,0.22319430315361138
TW12 3,761.0,0.22160745486313338
TW13 4,1725.0,0.27398348157560354
TW13 5,1094.0,0.2280116715298041
TW13 6,972.0,0.2288135593220339
TW13 7,676.0,0.23326432022084195
TW14 0,720.0,0.2342987308818744
TW14 8,1133.0,0.22907399919126567
TW14 9,1484.0,0.24059662775616084
TW15 1,1187.0,0.22199364129418364
TW15 2,798.0,0.19515774027879676
TW15 3,1056.0,0.2324455205811138
TW16 5,521.0,0.20123599845500192
TW16 6,567.0,0.1975609756097561
TW16 7,1114.0,0.23359194799748376
TW17 0,522.0,0.1948488241881299
TW17 8,606.0,0.18397085610200364
TW17 9,228.0,0.1768813033359193
TW18 1,1018.0,0.22241642997596678
TW18 2,863.0,0.22248002062387212
TW18 3,534.0,0.24195740824648845
TW18 4,674.0,0.2579410639112132
TW19 5,359.0,0.18131313131313131
TW19 6,161.0,0.23851851851851852
TW19 7,1298.0,0.2413536630717739
TW2  5,1221.0,0.2531619324072154
TW2  6,1356.0,0.25125069483046136
TW2  7,1306.0,0.24275092936802975
TW20 0,703.0,0.12814436748086036
TW20 8,841.0,0.21210592686002522
TW20 9,658.0,0.1859807801017524
TW3  1,1073.0,0.2764751352744138
TW3  2,1217.0,0.2349874493145395
TW3  3,1503.0,0.24991686065846358
TW3  4,1032.0,0.24339622641509434
TW4  5,1253.0,0.2538492706645057
TW4  6,608.0,0.22394106813996317
TW4  7,1276.0,0.22389892963677838
TW5  0,1562.0,0.22809579439252337
TW5  9,1726.0,0.2260049757758282
TW7  4,965.0,0.2514985665884806
TW7  5,1193.0,0.2608220376038478
TW7  6,1491.0,0.27347762289068234
TW7  7,1285.0,0.2516647081864473
TW8  0,1236.0,0.27856659905341447
TW8  8,650.0,0.2515479876160991
TW8  9,674.0,0.2238458983726337
TW9  1,596.0,0.28861985472154966
TW9  2,1108.0,0.33464210208396256
TW9  3,596.0,0.2554650664380626
TW9  4,943.0,0.2839506172839506
UB1  1,1085.0,0.22604166666666667
UB1  2,2050.0,0.2080795777507105
UB1  3,1153.0,0.23401664298761923
UB10 0,1216.0,0.22279223158666178
UB10 8,1205.0,0.19619016606968415
UB10 9,1160.0,0.21225983531564502
UB2  4,1377.0,0.21266409266409267
UB2  5,2047.0,0.2237158469945355
UB3  1,1155.0,0.2347560975609756
UB3  2,1579.0,0.22286520818630912
UB3  3,913.0,0.2428191489361702
UB3  4,1213.0,0.23268751198925763
UB3  5,817.0,0.2796030116358659
UB4  0,1588.0,0.22724670864338867
UB4  8,1420.0,0.21785823872353482
UB4  9,1626.0,0.25703446095478977
UB5  4,2023.0,0.24725006110975312
UB5  5,1630.0,0.2479464557347125
UB5  6,2188.0,0.25031460931243565
UB6  0,1415.0,0.2275285415661682
UB6  7,1005.0,0.239058039961941
UB6  8,1695.0,0.2351880116553351
UB6  9,1772.0,0.22935542324618172
UB7  0,407.0,0.2456246228123114
UB7  7,1117.0,0.24452714535901926
UB7  8,874.0,0.24386160714285715
UB7  9,1174.0,0.23447173956460954
UB8  1,548.0,0.22177256171590448
UB8  2,1168.0,0.19385892116182574
UB8  3,1835.0,0.1946949602122016
UB9  4,239.0,0.20219966159052452
UB9  5,401.0,0.16241393276630214
UB9  6,834.0,0.21752738654147105
W10  4,1483.0,0.26764121999639057
W10  5,1602.0,0.26288152280932064
W10  6,1651.0,0.2649654951051196
W11  1,1536.0,0.27876588021778587
W11  2,1080.0,0.28993288590604027
W11  3,671.0,0.273542600896861
W11  4,1109.0,0.23890564411891427
W12  0,2023.0,0.2620466321243523
W12  7,1520.0,0.25490524903572026
W12  8,1325.0,0.29496883348174535
W12  9,1964.0,0.28534069446462296
W13  0,1336.0,0.24906785980611484
W13  8,966.0,0.2584961198822585
W13  9,2106.0,0.2892857142857143
W14  0,1862.0,0.311423314935608
W14  8,1699.0,0.28003955826602933
W14  9,2192.0,0.3112310095129916
W1B  1,58.0,0.23387096774193547
W1D  3,22.0,0.25882352941176473
W1D  4,45.0,0.36585365853658536
W1D  6,77.0,0.31048387096774194
W1D  7,35.0,0.4166666666666667
W1F  0,95.0,0.24173027989821882
W1F  7,70.0,0.33175355450236965
W1G  6,127.0,0.3031026252983294
W1G  7,48.0,0.34782608695652173
W1G  8,222.0,0.3298662704309064
W1G  9,44.0,0.3013698630136986
W1H  1,155.0,0.3003875968992248
W1H  2,253.0,0.2865232163080408
W1H  4,107.0,0.2729591836734694
W1H  5,113.0,0.2036036036036036
W1H  7,161.0,0.28146853146853146
W1J  5,39.0,0.2708333333333333
W1J  6,16.0,0.2909090909090909
W1J  7,96.0,0.2981366459627329
W1J  8,34.0,0.2833333333333333
W1K  1,34.0,0.22818791946308725
W1K  2,49.0,0.20081967213114754
