ward,30-45w,pop
E05007143,0.08128628852166146,2239
E05007144,0.08531409168081494,2356
E05007145,0.06621556307394877,2069
E05007146,0.08315288003464703,2309
E05007147,0.0936768149882904,4697
E05007148,0.08946236559139785,2325
E05007149,0.07602339181286549,2394
E05007150,0.07952021323856064,2251
E05007151,0.08130939809926083,4735
E05007152,0.08089301246738186,3449
E05007153,0.08488063660477453,4901
E05007154,0.12668487357942032,11351
E05007155,0.10098814229249012,5060
E05007156,0.07791057990261177,2259
E05007157,0.07479734708916728,2714
E05007158,0.08030112923462986,2391
E05007159,0.09033245844269466,4572
E05007160,0.07490938380990737,2483
E05007161,0.07034220532319392,2104
E05007162,0.07204385277995301,2554
E05007163,0.0961575970353033,5127
E05007164,0.08037383177570094,2675
E05007165,0.07061933534743202,2648
E05007166,0.09224652087475149,2515
E05007167,0.05675539929683576,1991
E05007168,0.08352246935996369,2203
E05007169,0.07706855791962175,2115
E05007170,0.09522058823529411,2720
E05007171,0.06622851365015167,1978
E05007172,0.07301587301587302,2205
E05007173,0.10456865430100834,8033
E05007174,0.10414585414585414,8008
E05007175,0.11130798969072164,6208
E05007176,0.11367770098217533,5498
E05007177,0.08554059921841077,2303
E05007178,0.055812417437252314,3028
E05007179,0.09074967119684349,2281
E05007180,0.09845031905195989,2194
E05007181,0.09216893972723274,4546
E05007182,0.12963190939308136,8123
E05007183,0.09891345073061071,2669
E05007184,0.08400495970241785,3226
E05007185,0.07884267631103074,2765
E05007186,0.09971830985915493,5325
E05007187,0.08598594460520877,2419
E05007188,0.1036531690140845,4544
E05007189,0.08258879930268032,4589
E05007190,0.07940969782150387,2846
E05007191,0.07563416336979288,4297
E05007192,0.07479964381121995,2246
E05007193,0.07791666666666666,2400
E05007228,0.0851231527093596,5075
E05007229,0.08832506676840901,5242
E05007230,0.06681922196796339,2185
E05007231,0.09322693655118723,5138
E05007232,0.10347100175746925,4552
E05007233,0.10070827799911465,9036
E05007234,0.06295289855072464,4416
E05007235,0.06478138788608102,4986
E05007236,0.09444836509056692,8502
E05007237,0.08356272119543846,5086
E05007238,0.09338929695697797,7624
E05007239,0.0915929203539823,2260
E05007240,0.09270903010033445,7475
E05007241,0.08831460674157303,4450
E05007242,0.07483141179029802,4597
E05007243,0.06905607909779082,6473
E05007244,0.09321311075910808,8207
E05007245,0.05999461931665322,3717
E05007246,0.07329842931937172,2292
E05007247,0.07605760576057606,2222
E05007248,0.0787813716279694,7451
E05007249,0.08272097417593953,4763
E05007250,0.074487895716946,2148
E05007273,0.09893048128342247,4114
E05007274,0.09632951336987211,6021
E05007275,0.13924214897482481,7706
E05007276,0.10378449843001157,6051
E05007277,0.11175765873695019,5843
E05007278,0.08826189184300959,5529
E05007279,0.07292225201072386,5595
E05007280,0.12405609492988134,6489
E05007281,0.12084087428650982,7183
E05007282,0.09318323952470293,4797
E05007283,0.1330413016270338,7990
E05007284,0.11974723538704582,6330
E05007285,0.09943132862312597,5803
E05007286,0.1066393232504486,7802
E05007287,0.12338736354614621,6046
E05007288,0.10514786418400876,6391
E05007289,0.11537179059686563,5998
E05007290,0.09949818307665687,5779
E05007291,0.07882707102241053,8969
E05007292,0.07298031228784793,2946
E05007293,0.10957551826258638,10130
E05007294,0.1122856471693681,8514
E05007295,0.1195079086115993,2845
E05007296,0.09797822706065319,8359
E05007297,0.07128169979437972,2918
E05007298,0.05090246991766941,12632
E05007299,0.08114285714285714,2625
E05007300,0.10795180722891566,4150
E05007301,0.09034195933456562,4328
E05007302,0.09754843133893365,5833
E05007303,0.1096314648497987,6458
E05007304,0.11587024087024086,10296
E05007305,0.08423063563737408,5758
E05007306,0.10033510743150009,10146
E05007307,0.09769595662977186,8854
E05007308,0.1081974958658162,4233
E05007309,0.08728522336769759,4365
E05007310,0.08900438525255806,6157
E05007311,0.08315334773218143,1852
E05007312,0.07490374518725937,5714
E05007313,0.0776255707762557,5475
E05007314,0.06435394670688788,1989
E05007315,0.08114182962463475,4449
E05007316,0.07934734018775146,4474
E05007317,0.09628722970216239,2451
E05007318,0.11333955223880597,4288
E05007319,0.1044613710554951,7352
E05007320,0.07393617021276595,3760
E05007321,0.09009644789461303,4251
E05007322,0.1001982614000305,6557
E05007323,0.12718579234972677,7320
E05007324,0.0942889137737962,4465
E05007325,0.0780993992353905,1831
E05007326,0.07938931297709924,1965
E05007327,0.08679642293529721,1901
E05007328,0.10092145677928917,2279
E05007329,0.10434503424657535,9344
E05007330,0.10331576635924462,9108
E05007331,0.12830482115085537,9002
E05007332,0.11707973533699675,8917
E05007333,0.13639335687197593,7647
E05007334,0.10876886615941125,8017
E05007335,0.0883539724502574,7187
E05007336,0.1248477466504263,8210
E05007337,0.1220281416787967,8244
E05007338,0.1045510455104551,8130
E05007339,0.13140243902439025,3280
E05007340,0.15456368232935228,11471
E05007341,0.11939795574525441,8903
E05007342,0.11853720050441362,7930
E05007343,0.10872768953659735,6107
E05007344,0.09049255441008018,2619
E05007345,0.1165693043016463,7532
E05007346,0.07968970380818054,7090
E05007347,0.10412034009156311,7645
E05007348,0.109375,6016
E05007349,0.11826680516397091,6739
E05007350,0.12631578947368421,6460
E05007351,0.09903456867019621,6422
E05007352,0.10594315245478036,6192
E05007353,0.13079684134960518,6965
E05007354,0.091617326269866,6418
E05007355,0.04685428024163843,6787
E05007356,0.07444215263453965,5333
E05007357,0.09702902284046025,5823
E05007358,0.114295290765879,5967
E05007359,0.09641638225255973,5860
E05007360,0.09828660436137071,6420
E05007361,0.09105839416058394,5480
E05007362,0.11194673899642461,8111
E05007363,0.10600852468032448,7273
E05007364,0.13464625923151022,9343
E05007365,0.1290232297788973,7146
E05007366,0.09130074565037283,6035
E05007367,0.10945396277579193,8113
E05007368,0.10659373151981076,6764
E05007369,0.0869433962264151,6625
E05007370,0.13368055555555555,8640
E05007371,0.10868069885816481,7269
E05007372,0.11861753371868979,8304
E05007373,0.1197560975609756,8200
E05007374,0.09812251610250788,7297
E05007375,0.11866623079437724,6118
E05007376,0.08471973381110827,3907
E05007377,0.08894044856921887,3879
E05007378,0.1078992116246715,6469
E05007379,0.10841022001419447,5636
E05007380,0.10791937787652754,6301
E05007381,0.08932493776541221,6829
E05007382,0.11308886509635974,7472
E05007383,0.10748243075651095,4838
E05007384,0.09175340272217775,6245
E05007385,0.12256842830091237,5809
E05007386,0.08236895847515316,5876
E05007387,0.12203191903464383,5138
E05007388,0.10093315558941154,5251
E05007389,0.08865170986713135,4591
E05007390,0.08352246935996369,4406
E05007391,0.07834359261331841,1787
E05007392,0.08502857142857143,4375
E05007393,0.08111587982832617,2330
E05007394,0.10188495287617809,6154
E05007395,0.10661928031985785,4502
E05007396,0.08260501832534536,3547
E05007397,0.1009153828979683,4479
E05007398,0.1027082268778743,5871
E05007399,0.1076874705235026,6361
E05007400,0.11242222698991633,4661
E05007401,0.09100075623897151,3967
E05007402,0.08804071246819338,1965
E05007403,0.1268882175226586,4634
E05007404,0.09881013967925505,5799
E05007405,0.0929228998849252,3476
E05007406,0.123627490849939,4918
E05007407,0.14864253393665158,4420
E05007408,0.08066896212493851,2033
E05007409,0.1051747311827957,5952
E05007410,0.08638311902406857,6066
E05007411,0.07729211087420043,1876
E05007412,0.0797180043383948,1844
E05007413,0.10544354838709677,4960
E05007414,0.09707513867876955,3966
E05007415,0.09075604530149985,6534
E05007416,0.07508833922261485,4528
E05007417,0.08018504240555127,3891
E05007418,0.07002676181980375,2242
E05007419,0.08828828828828829,4440
E05007420,0.08222413052812366,4658
E05007421,0.11579404736041712,4603
E05007422,0.10684809279500335,4483
E05007423,0.10649202733485194,5268
E05007424,0.10213890891612593,4161
E05007425,0.10770345327215648,4141
E05007426,0.0977725674091442,4265
E05007427,0.10436234606553955,4791
E05007428,0.07909467023606717,4109
E05007429,0.1094944512946979,4055
E05007430,0.14180929095354522,4908
E05007431,0.09834888729361091,4179
E05007432,0.13334682314852286,4942
E05007433,0.11602084749603445,4413
E05007434,0.1133888532991672,6244
E05007435,0.09447652895009626,6753
E05007436,0.0925764192139738,4580
E05007437,0.10421715947649055,4126
E05007438,0.08953553441522104,1787
E05007439,0.0933614825240441,4263
E05007457,0.0960382030420941,5654
E05007458,0.11573650503202196,4372
E05007459,0.08224245873648264,3514
E05007460,0.08560311284046693,3855
E05007461,0.08688367640019148,4178
E05007462,0.1039360393603936,3252
E05007463,0.08141843971631206,3525
E05007464,0.08056148916692096,3277
E05007465,0.10100090991810737,3297
E05007466,0.07422324510932106,3476
E05007467,0.1059255374934452,3814
E05007468,0.10211946050096339,4152
E05007469,0.08951125755079627,3642
E05007470,0.0881590319792567,3471
E05007471,0.10254329004329005,3696
E05007472,0.09416141957641672,3494
E05007473,0.10294117647058823,3400
E05007474,0.11362394843220802,9153
E05007475,0.10362257792754845,7122
E05007476,0.10291033036182486,7628
E05007477,0.09737578260290396,7507
E05007478,0.09148629148629149,6930
E05007479,0.08190352865004856,6178
E05007480,0.1164559925093633,8544
E05007481,0.10713027134970046,8513
E05007482,0.1102232369355657,7884
E05007483,0.10886834223206146,7679
E05007484,0.1120863309352518,6950
E05007485,0.12188809465122011,8114
E05007486,0.0839927807857837,7203
E05007487,0.09305317324185249,6996
E05007488,0.09204470742932282,7605
E05007489,0.10250122609122118,8156
E05007490,0.07880560258580883,6497
E05007562,0.10468670402445236,3926
E05007563,0.08856502242152467,4460
E05007564,0.0970231532524807,4535
E05007565,0.11865482233502538,4728
E05007566,0.09695290858725762,4332
E05007567,0.09617117117117117,4440
E05007568,0.11080797481636936,4765
E05007569,0.10015790660951951,4433
E05007570,0.10342434058306339,4322
E05007571,0.11741985322518347,5178
E05007572,0.0992462311557789,3980
E05007573,0.1035645472061657,4152
E05007574,0.10953121528549212,4501
E05007575,0.09582844697604288,5969
E05007602,0.07800812139346014,4679
E05007603,0.0720554272517321,2165
E05007604,0.06826568265682657,2168
E05007605,0.10671178793006204,8865
E05007606,0.07747094839435212,8003
E05007607,0.08442776735459662,7462
E05007608,0.07769577695776958,4878
E05007609,0.08790482485128882,3026
E05007610,0.07827788649706457,2555
E05007611,0.08259475768432963,5303
E05007612,0.1006197593875319,5486
E05007613,0.10108024691358025,2592
E05007614,0.07145646231940649,2561
E05007615,0.0720235178833905,2041
E05007616,0.08910520404342943,2671
E05007617,0.08787082238077357,5326
E05007618,0.0976890756302521,2856
E05007619,0.08115400581154006,4818
E05007620,0.0801379590180564,4929
E05007621,0.06875241405948243,2589
E05007622,0.06509609423434594,6452
E05007623,0.0702042733035924,4259
E05007624,0.08600469116497264,2558
E05007625,0.09039622146418264,7622
E05007626,0.06382978723404255,2162
E05007627,0.11473646468268196,2789
E05007628,0.06927252985884907,4605
E05007629,0.09178321678321678,2288
E05007630,0.08132045088566828,2484
E05007631,0.13249607535321822,9555
E05007632,0.13237774030354132,7116
E05007633,0.13187126174878952,7022
E05007634,0.0974815830049683,5837
E05007635,0.11221060492905154,5356
E05007636,0.1184455391351943,9135
E05007637,0.12724725659584404,8566
E05007638,0.14332871898626345,9391
E05007639,0.13206890551592135,5747
E05007640,0.12106436333240457,7178
E05007641,0.12044716913090515,8319
E05007642,0.1230698317584697,8678
E05007643,0.13658830620855938,8295
E05007644,0.11378519973804846,6108
E05007645,0.12740160417832494,5361
E05007647,0.08980493191019506,5434
E05007648,0.1349342481417953,5247
E05007649,0.07213870029097963,8248
E05007650,0.07866958773152759,10042
E05007651,0.08680618744313012,5495
E05007652,0.1172899130674762,7247
E05007653,0.08925270662793768,3787
E05007654,0.07802340702210664,5383
E05007655,0.10877626699629171,5663
E05007656,0.10530836626009277,5821
E05007657,0.11481227106227106,8736
E05007658,0.08400402414486921,5964
E05007659,0.07081765309613411,2923
E05007660,0.08389674247080517,6508
E05007661,0.10265319014529374,6332
E05007662,0.1154190277363555,6706
E05007663,0.07939247497411114,2897
E05007664,0.0945945945945946,3404
E05007666,0.0741806554756195,6255
E05007667,0.10482714672614306,6277
E05007668,0.10578563673026213,6447
E05007669,0.09159779614325068,2904
E05007670,0.08842389470131623,2963
E05007671,0.11604029445951182,5162
E05007672,0.08999613750482811,5178
E05007673,0.1040582726326743,4805
E05007674,0.10528447054059527,4939
E05007675,0.11348781937017231,5049
E05007676,0.11989372301560944,6022
E05007677,0.09532338308457712,5025
E05007678,0.09429247764334561,7604
E05007679,0.10688914587807699,6053
E05007680,0.11663576605427271,5933
E05007681,0.10954467517622404,5249
E05007682,0.10061642473652814,5029
E05007683,0.10012809564474807,4684
E05007684,0.12172489082969433,5496
E05007685,0.09860677396108576,8326
E05007686,0.1324376199616123,5731
E05007687,0.12488292226038089,6406
E05007688,0.11017723369267313,5473
E05007689,0.1219850772167274,5763
E05007690,0.1324275903254703,6698
E05007691,0.07489597780859916,5047
E05007692,0.10700412007062979,8495
E05007693,0.10363682604272635,7864
E05007694,0.11820159535895576,9653
E05007695,0.10335799658508822,8785
E05007696,0.1271062271062271,10920
E05007697,0.09703038674033149,5792
E05007698,0.1227031441404655,9796
E05007699,0.0710666172290199,8091
E05007700,0.10825358851674641,8360
E05007701,0.09319990354473114,8294
E05007702,0.12388451443569554,5715
E05007703,0.07848764661841777,8014
E05007704,0.08719955282280603,8945
E05007705,0.1166316771635176,8574
E05007706,0.1160704014724491,8693
E05007846,0.07414829659318638,3493
E05007847,0.076076993583868,2182
E05007848,0.08043417756749234,3593
E05007849,0.06821527891379028,6113
E05007850,0.1206600942991856,4666
E05007851,0.07738095238095238,1848
E05007852,0.09033203125,4096
E05007853,0.08051601423487545,2248
E05007854,0.07726130653266332,6368
E05007855,0.06309751434034416,2092
E05007856,0.09389671361502347,1917
E05007857,0.0670812972012439,2251
E05007858,0.1017685386286069,6446
E05007859,0.07470678225395207,3922
E05007860,0.06251400403316155,4463
E05007861,0.06795016987542468,1766
E05007862,0.07557211282597126,1879
E05007863,0.06881987577639752,4025
E05007864,0.07271851673489044,4153
E05007865,0.0715607649599013,3242
E05007866,0.0914396887159533,4112
E05007867,0.07860262008733625,2290
E05007868,0.11260477621382255,6323
E05007869,0.09092393078681031,6126
E05007870,0.1254726710209694,8727
E05007871,0.11151025295614429,6681
E05007872,0.12097070719450913,8159
E05007873,0.10532772520154224,5706
E05007874,0.12025181391378574,9372
E05007875,0.09688458815199434,8474
E05007876,0.11269614835948645,5608
E05007877,0.10753212949406214,6147
E05007878,0.09512802275960171,5624
E05007879,0.10972508174881919,8257
E05007880,0.11236311696556102,6301
E05007881,0.09423984891406988,5295
E05007882,0.0950113108703417,8399
E05007883,0.10524025069637884,11488
E05007884,0.10376324442820606,8211
E05007885,0.10941033223169247,5749
E05007886,0.10874439461883408,8028
E05007887,0.1167420814479638,5525
E05007888,0.0599635580586384,6037
E05007889,0.08904562486224378,9074
E05007890,0.10278179190751445,5536
E05007891,0.1143646408839779,5430
E05007892,0.11209593326381648,5754
E05007893,0.11886160714285714,5376
E05007894,0.11683848797250859,6111
E05007895,0.09431524547803617,3096
E05007896,0.12700691815689857,7661
E05007897,0.0843205574912892,2870
E05007898,0.07764441110277569,2666
E05007899,0.09676331759946055,2966
E05007900,0.06156156156156156,4662
E05007901,0.09982363315696649,2835
E05007902,0.08177848352520842,2519
E05007903,0.09649805447470818,2570
E05007904,0.08793382485164539,5561
E05007905,0.085,5400
E05007906,0.08585757271815446,4985
E05007907,0.11185682326621924,5364
E05007908,0.07519640852974187,2673
E05007909,0.07163207163207164,2457
E05007910,0.10202153788021916,5293
E05007911,0.09507107254938157,5417
E05007912,0.06180380883938196,2783
E05007913,0.09154040404040405,3168
E05007914,0.08821525885558583,2936
E05007915,0.08690828402366864,2704
E05007916,0.08701957940536621,2758
E05007917,0.07282321899736148,5685
E05007918,0.11915269196822595,5665
E05007919,0.08757312533238787,5641
E05007920,0.1253084727173019,3647
E05007921,0.06650346797225622,2451
E05007922,0.07840850181441161,7716
E05007923,0.07597467510829724,3001
E05007924,0.07275733774286895,2419
E05007925,0.0742526518804243,3111
E05007926,0.07301704966641957,2698
E05008136,0.09406060606060607,4125
E05008137,0.07676991150442478,4520
E05008138,0.06962639495390587,4122
E05008139,0.10394736842105264,4560
E05008140,0.11464968152866242,4710
E05008141,0.08692073421680797,12149
E05008142,0.1088127558715794,4641
E05008143,0.0717976611367963,3677
E05008144,0.09006873666745674,4219
E05008145,0.08505041648399825,6843
E05008146,0.09515358361774744,7325
E05008147,0.09026655896607431,4952
E05008148,0.08404415454089313,3986
E05008149,0.08101900187930675,4789
E05008150,0.11106309420916162,4628
E05008151,0.0864308105687416,4466
E05008152,0.07175773535220539,3038
E05008153,0.06926924749891257,9196
E05008154,0.07575088339222615,4528
E05008155,0.07109879963065559,7581
E05008156,0.061530765382691345,3998
E05008157,0.1017518598512119,4167
E05008158,0.062139125653010725,3637
E05008159,0.08311440171960831,4187
E05008160,0.09821782178217822,5050
E05008161,0.08207750269106566,3716
E05008162,0.06795716639209226,4856
E05008163,0.06894150417827298,4308
E05008164,0.08235867446393762,4104
E05008165,0.07737084647101625,4123
E05008166,0.08339556883246203,4017
E05008167,0.06283280085197018,3756
E05008168,0.09442870632672333,4236
E05008169,0.08620689655172414,5394
E05008170,0.09925925925925926,8775
E05008171,0.08489042675893888,4335
E05008172,0.07525655644241733,4385
E05008173,0.09473218238158478,4518
E05008174,0.08401084010840108,4059
E05008178,0.0792833607907743,4856
E05008179,0.08052351375332742,4508
E05008180,0.10138630250362093,4833
E05008181,0.10127697049757815,4542
E05008183,0.08518433707350584,4367
E05008186,0.08554019217248653,4267
E05008187,0.0937109537692628,4802
E05008188,0.09388249545729861,4953
E05008189,0.09671709044093982,6214
E05008190,0.10040160642570281,4233
E05008191,0.0802116402116402,4725
E05008192,0.07306302689682859,4982
E05008193,0.11668165467625899,4448
E05008194,0.08424782807498857,8748
E05008195,0.09161254663534614,7237
E05008196,0.09237668161434978,4460
E05008198,0.08004446914952751,3598
E05008327,0.08514221556886227,5344
E05008328,0.08880129840018548,4313
E05008329,0.12986651835372637,7192
E05008330,0.08455640744797371,4565
E05008331,0.07899628252788105,4304
E05008332,0.09756982227058397,5514
E05008333,0.09318923327895595,4904
E05008334,0.09601122469432752,4989
E05008335,0.08153263533080864,4489
E05008336,0.08041666666666666,4800
E05008337,0.11663315139327779,6962
E05008338,0.0933516375759953,5099
E05008339,0.09574242745181105,4721
E05008340,0.0925601750547046,4570
E05008341,0.10377358490566038,5724
E05008342,0.12166172106824925,4718
E05008343,0.07801094890510948,4384
E05008344,0.08862660944206009,4660
E05008345,0.09902960935556109,4019
E05008346,0.1035919825362175,5039
E05008347,0.09995746490854955,4702
E05008348,0.10168302945301542,4278
E05008349,0.1105451801546878,5301
E05008350,0.09410844629822732,3836
E05008351,0.10765497463048754,4533
E05008352,0.09213963429114225,4211
E05008353,0.11772039180765806,5615
E05008354,0.09715242881072027,4776
E05008355,0.10402748616148119,5239
E05008356,0.07989428745680016,4919
E05008357,0.07999056158565361,4238
E05008358,0.10040447299547942,4203
E05008359,0.08202218209956151,3877
E05008360,0.08311584019273238,4981
E05008361,0.1018242980980722,7729
E05008362,0.0761307657859382,4466
E05008363,0.08222017503454629,4342
E05008364,0.10308354248834707,5578
E05008365,0.10458482991759983,4733
E05008366,0.08532934131736528,5344
E05008367,0.11562391980642932,5786
E05008368,0.10523801942365865,6281
E05008369,0.10377984084880637,6032
E05008370,0.11101413859312272,5729
E05008371,0.09429400386847195,4136
E05008372,0.06254203093476798,4461
E05008373,0.09741657696447793,5574
E05008374,0.0944647758462946,4372
E05008375,0.09345238095238095,5040
E05008376,0.09023485784919653,4854
E05008377,0.10404339250493097,6084
E05008378,0.0665340406719717,4524
E05008379,0.08580926656970704,4813
E05008380,0.07887257224064424,4222
E05008381,0.08263103802672148,4865
E05008382,0.09070139364861778,4377
E05008383,0.10905349794238683,5832
E05008384,0.07219917012448132,4820
E05008385,0.11646024770275669,5006
E05008386,0.11507268553940321,6535
E05008387,0.10181644359464627,4184
E05008388,0.099261223716613,5279
E05008389,0.0996023856858847,5030
E05008390,0.08658008658008658,5544
E05008391,0.11655096821337231,5474
E05008392,0.10084872690963555,6009
E05008393,0.12208850931677019,5152
E05008394,0.09239130434782608,5152
E05008395,0.0936483849989161,4613
E05008396,0.08322552824493316,4638
E05008397,0.09045226130653267,4179
E05008398,0.07019958706125258,5812
E05008399,0.10164543524416136,11304
E05008400,0.07702435813034891,4557
E05008401,0.07348734873487349,4545
E05008402,0.10358638266885127,5493
E05008403,0.12377543330821401,5308
E05008404,0.10587651872055542,4033
E05008405,0.09336941813261164,4434
E05008406,0.09145972138098123,4953
E05008407,0.10890269151138716,4830
E05008408,0.13716746117176687,6503
E05008409,0.08154158215010142,4930
E05008410,0.08764680295780775,4598
E05008411,0.09166666666666666,5160
E05008412,0.08135904499540864,5445
E05008413,0.09449254006262664,5429
E05008414,0.08188111721174504,4189
E05008415,0.08310055865921788,4296
E05008416,0.09253915910964551,4852
E05008417,0.10283315844700944,4765
E05008418,0.12422851717043835,6319
E05008419,0.10592563903950426,5164
E05008420,0.07528856243441763,3812
E05008421,0.07425865935708946,4013
E05008422,0.08291798821930221,4414
E05008423,0.0994538006372326,4394
E05008424,0.09965584318419872,6683
E05008479,0.06764218663721701,3622
E05008480,0.06869058570990494,3261
E05008481,0.06493692660550458,6976
E05008482,0.09140818007136975,3643
E05008483,0.06442992874109264,3368
E05008484,0.06676342525399129,2756
E05008485,0.11246465085925604,4597
E05008486,0.09654435340220877,2807
E05008487,0.09522439585730726,3476
E05008488,0.06878582595101615,3838
E05008489,0.0934690014197823,4226
E05008490,0.0479285134037368,2462
E05008491,0.06937958639092728,2998
E05008492,0.07230430682175416,3181
E05008493,0.08802153432032302,3715
E05008494,0.06808731808731809,3848
E05008495,0.05768044417026527,3242
E05008496,0.05985231247570929,2573
E05008497,0.09608540925266904,3934
E05008498,0.1046177928515523,3833
E05008499,0.07314410480349345,3664
E05008500,0.08578745198463508,3905
E05008501,0.1057420771885786,3187
E05008502,0.07189259419662192,4618
E05008503,0.08914624293024509,3713
E05008504,0.09059602649006622,3775
E05008505,0.0780388743835219,3447
E05008506,0.11233527759775329,4629
E05008507,0.09378349410503752,3732
E05008508,0.08077544426494346,3095
E05008509,0.0892156862745098,4080
E05008510,0.07106981416373681,3982
E05008511,0.06890243902439025,3280
E05008512,0.06132577100319036,2821
E05008513,0.07128446536650974,2974
E05008514,0.0647456421202419,2811
E05008515,0.060549313358302125,3204
E05008516,0.0981653562068144,4197
E05008517,0.07114399544678429,3514
E05008520,0.10946196660482375,5929
E05008521,0.08477176831607211,5214
E05008522,0.10396201702685003,6108
E05008523,0.10044760400210637,7596
E05008524,0.08891794704151683,6118
E05008525,0.08398384925975774,3715
E05008526,0.09030903090309031,3333
E05008527,0.08973281801377919,5951
E05008528,0.08830171635049684,4428
E05008529,0.12388406506053565,8177
E05008531,0.0901749663526245,8173
E05008533,0.11529669927768127,10937
E05008535,0.08521765882171974,6501
E05008542,0.0970873786407767,2472
E05008543,0.09280190362879238,6724
E05008544,0.06791569086651054,4270
E05008545,0.08188585607940446,2418
E05008546,0.09984794728839332,3946
E05008547,0.0738562091503268,1530
E05008548,0.08268805309734513,3616
E05008549,0.10391787135973182,4773
E05008550,0.07658380112269447,2494
E05008551,0.09335963182117028,6084
E05008552,0.08594229588704727,1629
E05008553,0.0826578073089701,7525
E05008554,0.0968,2500
E05008555,0.10657894736842105,9880
E05008556,0.05751469353484467,2382
E05008557,0.05427088249174139,2119
E05008558,0.10043572984749455,18360
E05008559,0.10553969160479726,17510
E05008560,0.10566877004241233,19334
E05008561,0.09443596666275385,17038
E05008562,0.09266338976879665,16479
E05008563,0.08586043112897333,2737
E05008564,0.11587580550673697,8535
E05008565,0.07969639468690702,4216
E05008566,0.07524752475247524,2020
E05008567,0.07968223399133366,4154
E05008568,0.125589519650655,5725
E05008569,0.09078771695594126,5243
E05008570,0.13664596273291926,2415
E05008571,0.07441860465116279,1935
E05008572,0.08325624421831637,2162
E05008573,0.08216328653146125,1923
E05008574,0.09771754636233952,4206
E05008575,0.0811627572312563,6949
E05008576,0.08492635537449075,3191
E05008577,0.10082745939319644,3263
E05008578,0.08338461538461539,3250
E05008579,0.10069713400464755,3873
E05008580,0.10596401756622752,7059
E05008581,0.09218407596785975,6845
E05008582,0.1276595744680851,10434
E05008584,0.1278814489571899,3644
E05008599,0.07679566330371931,6641
E05008600,0.09503753891228713,5461
E05008610,0.09696006358036956,5033
E05008611,0.08809865698116395,11839
E05008612,0.08056171470805618,5412
E05008613,0.1060588440516339,8599
E05008614,0.08529575375486742,5393
E05008615,0.10361418820633322,8937
E05008616,0.08126454615981381,5156
E05008617,0.0737516005121639,3905
E05008618,0.09301805161867821,13406
E05008619,0.09172003659652334,13116
E05008620,0.11613784727493548,6587
E05008621,0.08904918032786885,15250
E05008622,0.1057631412286257,4737
E05008623,0.12139812446717818,5865
E05008624,0.11267605633802817,11999
E05008625,0.1117433075272829,10721
E05008626,0.08128342245989305,9350
E05008627,0.09359282746555872,4573
E05008628,0.06175044654248533,3919
E05008629,0.10738535464326752,9573
E05008630,0.0843929194714535,8022
E05008631,0.07985480943738657,4408
E05008632,0.09762155652566612,13286
E05008633,0.10467111534795043,5245
E05008634,0.12015503875968993,9288
E05008635,0.10752202394398012,4427
E05008636,0.10611510791366907,4448
E05008637,0.1019371604063312,8466
E05008638,0.08760387811634349,8664
E05008639,0.09240426867545512,7965
E05008640,0.0988824444758806,14138
E05008641,0.08508358336905272,4666
E05008642,0.08818119107840883,8698
E05008643,0.10237216657880864,9485
E05008644,0.08155643898325503,8301
E05008645,0.07484517064171828,7589
E05008646,0.08625045110068567,8313
E05008647,0.06639004149377593,4338
E05008648,0.09288767975126312,5146
E05008649,0.10684273709483794,4998
E05008650,0.09095043201455207,4398
E05008651,0.08805668016194332,4940
E05008652,0.09827006246996636,4162
E05008653,0.07513202112337974,4166
E05008654,0.08511083228774571,4782
E05008655,0.10998051526304395,4619
E05008656,0.08354030255136599,4429
E05008657,0.1325128205128205,4875
E05008658,0.1064828688442713,10011
E05008659,0.08262236192186799,8908
E05008660,0.0702247191011236,4628
E05008661,0.09581789306511382,5667
E05008662,0.10490374137304759,13765
E05008663,0.11302549965541006,5804
E05008664,0.08986486486486486,4440
E05008665,0.08475362318840579,8625
E05008666,0.10103913331859385,13569
E05008667,0.1146471634710417,5059
E05008668,0.108125,9600
E05008669,0.10649064906490649,4545
E05008670,0.08317843866171004,4304
E05008671,0.09776776132217214,9318
E05008672,0.07297726070861978,5673
E05008673,0.07633018398806564,4022
E05008674,0.1001727115716753,4632
E05008675,0.1023506917107187,8891
E05008676,0.09898477157360407,8668
E05008677,0.09208081746400372,8612
E05008678,0.090014064697609,4977
E05008679,0.12010723860589813,9325
E05008680,0.07465850211964202,4246
E05008681,0.11947513812154696,5792
E05008682,0.08647392875580795,7748
E05008683,0.08042798749699447,8318
E05008684,0.08907913003239241,4322
E05008685,0.09176650522559265,11769
E05008686,0.10008936550491511,4476
E05008687,0.11549539170506913,3472
E05008688,0.09689140088817118,9908
E05008689,0.07160032059845044,3743
E05008690,0.1115036431883418,4529
E05008691,0.09740820734341253,9260
E05008692,0.08387096774193549,4650
E05008693,0.10404984423676013,4815
E05008694,0.09373695198329854,4790
E05008695,0.09477049554692853,8758
E05008696,0.08272921108742004,4690
E05008697,0.08331446683269188,8834
E05008698,0.08886509635974305,4670
E05008699,0.10507090674688441,9308
E05008700,0.0845276621975651,12978
E05008701,0.08755819968960166,7732
E05008702,0.06979194100605741,3797
E05008703,0.12274266365688488,10632
E05008704,0.09783160490245849,13789
E05008705,0.0933877911469257,9059
E05008706,0.09996927174024378,9763
E05008707,0.09808641232398604,8309
E05008714,0.09165858389912707,10310
E05008715,0.08747643732327992,16976
E05008716,0.11065242753298035,11143
