,pc_sector,EUpop
5225,RG23 7,79
5226,RG23 8,218
5227,RG24 7,81
5228,RG24 8,437
5229,RG24 9,893
5230,RG25 2,95
5231,RG25 3,101
5232,RG26 3,164
5233,RG26 4,82
5234,RG26 5,172
5235,RG27 0,173
5236,RG27 8,188
5237,RG27 9,282
5238,RG28 7,143
5239,RG29 1,201
5240,RG30 1,737
5241,RG30 2,1389
5242,RG30 3,357
5243,RG30 4,433
5244,RG30 6,277
5245,RG31 4,115
5246,RG31 5,104
5247,RG31 6,252
5248,RG31 7,203
5249,RG4  5,364
5250,RG4  6,339
5251,RG4  7,337
5252,RG4  8,506
5253,RG4  9,182
5254,RG40 1,315
5255,RG40 2,177
5256,RG40 3,167
5257,RG40 4,237
5258,RG40 5,65
5259,RG41 1,132
5260,RG41 2,178
5261,RG41 3,191
5262,RG41 4,99
5263,RG41 5,272
5264,RG42 1,233
5265,RG42 2,260
5266,RG42 3,209
5267,RG42 4,268
5268,RG42 5,43
5269,RG42 6,70
5270,RG42 7,46
5271,RG45 6,208
5272,RG45 7,204
5273,RG5  3,284
5274,RG5  4,359
5275,RG6  1,435
5276,RG6  3,209
5277,RG6  4,289
5278,RG6  5,236
5279,RG6  6,96
5280,RG6  7,291
5281,RG7  1,173
5282,RG7  2,46
5283,RG7  3,217
5284,RG7  4,86
5285,RG7  5,159
5286,RG7  6,131
5287,RG8  0,165
5288,RG8  7,119
5289,RG8  8,176
5290,RG8  9,93
5291,RG9  1,621
5292,RG9  2,179
5293,RG9  3,66
5294,RG9  4,71
5295,RG9  5,139
5296,RG9  6,128
5297,RH1  1,398
5298,RH1  2,349
5299,RH1  3,281
5300,RH1  4,190
5301,RH1  5,226
5302,RH1  6,548
5303,RH10 1,562
5304,RH10 3,509
5305,RH10 4,228
5306,RH10 5,255
5307,RH10 6,578
5308,RH10 7,709
5309,RH10 8,573
5310,RH11 0,414
5311,RH11 6,145
5312,RH11 7,1041
5313,RH11 8,1162
5314,RH11 9,969
5315,RH12 1,375
5316,RH12 2,310
5317,RH12 3,246
5318,RH12 4,309
5319,RH12 5,253
5320,RH13 0,123
5321,RH13 5,364
5322,RH13 6,240
5323,RH13 8,112
5324,RH13 9,184
5325,RH14 0,104
5326,RH14 9,159
5327,RH15 0,305
5328,RH15 8,278
5329,RH15 9,231
5330,RH16 1,279
5331,RH16 2,207
5332,RH16 3,369
5333,RH16 4,351
5334,RH17 5,172
5335,RH17 6,230
5336,RH17 7,172
5337,RH18 5,322
5338,RH19 1,335
5339,RH19 2,184
5340,RH19 3,490
5341,RH19 4,334
5342,RH2  0,325
5343,RH2  7,224
5344,RH2  8,202
5345,RH2  9,183
5346,RH20 1,114
5347,RH20 2,131
5348,RH20 3,123
5349,RH20 4,175
5350,RH3  7,87
5351,RH4  1,186
5352,RH4  2,242
5353,RH4  3,189
5354,RH5  4,124
5355,RH5  5,108
5356,RH5  6,249
5357,RH6  0,56
5358,RH6  7,351
5359,RH6  8,282
5360,RH6  9,382
5361,RH7  6,251
5362,RH8  0,270
5363,RH8  9,136
5364,RH9  8,111
5365,RM1  1,169
5366,RM1  2,283
5367,RM1  3,111
5368,RM1  4,311
5369,RM10 7,714
5370,RM10 8,1132
5371,RM10 9,1096
5372,RM11 1,233
5373,RM11 2,146
5374,RM11 3,216
5375,RM12 4,409
5376,RM12 5,198
5377,RM12 6,165
5378,RM13 7,205
5379,RM13 8,317
5380,RM13 9,351
5381,RM14 1,181
5382,RM14 2,160
5383,RM14 3,93
5384,RM15 4,164
5385,RM15 5,347
5386,RM15 6,208
5387,RM16 2,227
5388,RM16 3,62
5389,RM16 4,201
5390,RM16 5,12
5391,RM16 6,721
5392,RM17 5,722
5393,RM17 6,1576
5394,RM18 7,289
5395,RM18 8,289
5396,RM19 1,615
5397,RM2  5,145
5398,RM2  6,163
5399,RM20 3,202
5400,RM20 4,306
5401,RM3  0,225
5402,RM3  7,372
5403,RM3  8,447
5404,RM3  9,332
5405,RM4  1,82
5406,RM5  2,233
5407,RM5  3,241
5408,RM6  4,646
5409,RM6  5,593
5410,RM6  6,540
5411,RM7  0,497
5412,RM7  7,172
5413,RM7  8,230
5414,RM7  9,258
5415,RM8  1,770
5416,RM8  2,1223
5417,RM8  3,791
5418,RM9  4,1201
5419,RM9  5,928
5420,RM9  6,923
5421,S1   2,108
5422,S1   3,13
5423,S1   4,644
5424,S10  1,544
5425,S10  2,275
5426,S10  3,320
5427,S10  4,153
5428,S10  5,215
5429,S11  7,233
5430,S11  8,529
5431,S11  9,184
5432,S12  2,138
5433,S12  3,80
5434,S12  4,165
5435,S13  7,92
5436,S13  8,192
5437,S13  9,71
5438,S14  1,205
5439,S17  3,134
5440,S17  4,88
5441,S18  1,67
5442,S18  2,74
5443,S18  3,11
5444,S18  4,15
5445,S18  7,14
5446,S18  8,53
5447,S2   1,343
5448,S2   2,391
5449,S2   3,301
5450,S2   4,277
5451,S2   5,477
5452,S20  1,65
5453,S20  2,38
5454,S20  3,1
5455,S20  4,51
5456,S20  5,47
5457,S20  6,21
5458,S20  7,43
5459,S20  8,99
5460,S21  1,72
5461,S21  2,7
5462,S21  3,34
5463,S21  4,63
5464,S21  5,13
5465,S25  1,17
5466,S25  2,119
5467,S25  3,39
5468,S25  4,62
5469,S25  5,13
5470,S26  1,14
5471,S26  2,68
5472,S26  3,15
5473,S26  4,56
5474,S26  5,47
5475,S26  6,39
5476,S26  7,19
5477,S3   7,743
5478,S3   8,208
5479,S3   9,235
5480,S32  1,23
5481,S32  2,12
5482,S32  3,11
5483,S32  4,8
5484,S32  5,15
5485,S33  0,23
5486,S33  6,10
5487,S33  7,6
5488,S33  8,8
5489,S33  9,10
5490,S35  0,53
5491,S35  1,45
5492,S35  2,42
5493,S35  3,31
5494,S35  4,59
5495,S35  7,34
5496,S35  8,27
5497,S35  9,31
5498,S36  1,47
5499,S36  2,47
5500,S36  3,1
5501,S36  4,11
5502,S36  6,63
5503,S36  7,8
5504,S36  8,15
5505,S36  9,40
5506,S4   7,290
5507,S4   8,648
5508,S40  1,108
5509,S40  2,183
5510,S40  3,101
5511,S40  4,190
5512,S41  0,161
5513,S41  7,141
5514,S41  8,159
5515,S41  9,81
5516,S42  5,89
5517,S42  6,85
5518,S42  7,54
5519,S43  1,100
5520,S43  2,70
5521,S43  3,137
5522,S43  4,95
5523,S44  5,78
5524,S44  6,155
5525,S45  0,23
5526,S45  8,30
5527,S45  9,84
5528,S5   0,138
5529,S5   6,492
5530,S5   7,209
5531,S5   8,199
5532,S5   9,80
5533,S6   1,208
5534,S6   2,193
5535,S6   3,279
5536,S6   4,188
5537,S6   5,109
5538,S6   6,62
5539,S60  1,89
5540,S60  2,496
5541,S60  3,157
5542,S60  4,59
5543,S60  5,172
5544,S61  1,379
5545,S61  2,139
5546,S61  3,82
5547,S61  4,83
5548,S62  5,57
5549,S62  6,88
5550,S62  7,56
5551,S63  0,91
5552,S63  6,70
5553,S63  7,74
5554,S63  8,78
5555,S63  9,105
5556,S64  0,100
5557,S64  5,18
5558,S64  8,97
5559,S64  9,186
5560,S65  1,729
5561,S65  2,410
5562,S65  3,89
5563,S65  4,71
5564,S66  1,34
5565,S66  2,78
5566,S66  3,61
5567,S66  7,112
5568,S66  8,62
5569,S66  9,32
5570,S7   1,353
5571,S7   2,191
5572,S70  1,271
5573,S70  2,110
5574,S70  3,209
5575,S70  4,213
5576,S70  5,99
5577,S70  6,314
5578,S71  1,216
5579,S71  2,112
5580,S71  3,134
5581,S71  4,109
5582,S71  5,123
5583,S72  0,34
5584,S72  7,138
5585,S72  8,137
5586,S72  9,33
5587,S73  0,199
5588,S73  8,175
5589,S73  9,82
5590,S74  0,75
5591,S74  8,59
5592,S74  9,72
5593,S75  1,94
5594,S75  2,154
5595,S75  3,96
5596,S75  4,64
5597,S75  5,108
5598,S75  6,116
5599,S8   0,288
5600,S8   7,209
5601,S8   8,206
5602,S8   9,282
5603,S80  1,425
5604,S80  2,567
5605,S80  3,129
5606,S80  4,172
5607,S81  0,274
5608,S81  7,309
5609,S81  8,115
5610,S81  9,95
5611,S9   1,518
5612,S9   3,112
5613,S9   4,213
5614,S9   5,195
5615,SE1  0,661
5616,SE1  1,440
5617,SE1  2,1180
5618,SE1  3,1061
5619,SE1  4,1114
5620,SE1  5,1258
5621,SE1  6,754
5622,SE1  7,707
5623,SE1  8,425
5624,SE1  9,325
5625,SE10 0,888
5626,SE10 8,617
5627,SE10 9,808
5628,SE11 4,767
5629,SE11 5,922
5630,SE11 6,634
5631,SE12 0,661
5632,SE12 8,601
5633,SE12 9,840
5634,SE13 5,1321
5635,SE13 6,1258
5636,SE13 7,2038
5637,SE14 5,1679
5638,SE14 6,1062
5639,SE15 1,636
5640,SE15 2,1104
5641,SE15 3,989
5642,SE15 4,678
5643,SE15 5,811
5644,SE15 6,1079
5645,SE16 2,1165
5646,SE16 3,1135
5647,SE16 4,840
5648,SE16 5,923
5649,SE16 6,734
5650,SE16 7,999
5651,SE17 1,876
5652,SE17 2,1394
5653,SE17 3,1381
5654,SE18 1,996
5655,SE18 2,490
5656,SE18 3,782
5657,SE18 4,558
5658,SE18 5,894
5659,SE18 6,1097
5660,SE18 7,978
5661,SE19 1,665
5662,SE19 2,679
5663,SE19 3,1012
5664,SE2  0,730
5665,SE2  9,887
5666,SE20 7,762
5667,SE20 8,1029
5668,SE21 7,239
5669,SE21 8,878
5670,SE22 0,758
5671,SE22 8,880
5672,SE22 9,675
5673,SE23 1,752
5674,SE23 2,1110
5675,SE23 3,1118
5676,SE24 0,850
5677,SE24 9,725
5678,SE25 4,707
5679,SE25 5,611
5680,SE25 6,865
5681,SE26 4,896
5682,SE26 5,816
5683,SE26 6,841
5684,SE27 0,1373
5685,SE27 9,967
5686,SE28 0,1312
5687,SE28 8,1415
5688,SE3  0,476
5689,SE3  7,709
5690,SE3  8,698
5691,SE3  9,586
5692,SE4  1,1788
5693,SE4  2,1122
5694,SE5  0,931
5695,SE5  7,917
5696,SE5  8,1354
5697,SE5  9,1243
5698,SE6  1,1181
5699,SE6  2,1261
5700,SE6  3,737
5701,SE6  4,1164
5702,SE7  7,1026
5703,SE7  8,666
5704,SE8  3,1133
5705,SE8  4,835
5706,SE8  5,1173
5707,SE9  1,523
5708,SE9  2,535
5709,SE9  3,644
5710,SE9  4,620
5711,SE9  5,548
5712,SE9  6,641
5713,SG1  1,366
5714,SG1  2,266
5715,SG1  3,311
5716,SG1  4,428
5717,SG1  5,303
5718,SG1  6,216
5719,SG10 6,43
5720,SG11 1,107
5721,SG11 2,41
5722,SG12 0,222
5723,SG12 7,215
5724,SG12 8,124
5725,SG12 9,175
5726,SG13 7,354
5727,SG13 8,136
5728,SG14 1,111
5729,SG14 2,188
5730,SG14 3,188
5731,SG15 6,126
5732,SG16 6,181
5733,SG17 5,271
5734,SG18 0,204
5735,SG18 8,272
5736,SG18 9,127
5737,SG19 1,228
5738,SG19 2,181
5739,SG19 3,104
5740,SG2  0,199
5741,SG2  7,160
5742,SG2  8,329
5743,SG2  9,350
5744,SG3  6,173
5745,SG4  0,335
5746,SG4  7,113
5747,SG4  8,127
5748,SG4  9,266
5749,SG5  1,328
5750,SG5  2,269
5751,SG5  3,112
5752,SG5  4,227
5753,SG6  1,216
5754,SG6  2,216
5755,SG6  3,200
5756,SG6  4,361
5757,SG7  5,122
5758,SG7  6,235
5759,SG8  0,90
5760,SG8  5,355
5761,SG8  6,216
5762,SG8  7,199
5763,SG8  8,56
5764,SG8  9,140
5765,SG9  0,85
5766,SG9  9,84
5767,SK1  2,28
5768,SK1  3,74
5769,SK1  4,93
5770,SK10 1,100
5771,SK10 2,201
5772,SK10 3,183
5773,SK10 4,102
5774,SK10 5,137
5775,SK11 0,52
5776,SK11 6,136
5777,SK11 7,248
5778,SK11 8,228
5779,SK11 9,50
5780,SK12 1,177
5781,SK12 2,70
5782,SK13 0,14
5783,SK13 1,90
5784,SK13 2,34
5785,SK13 5,14
5786,SK13 6,48
5787,SK13 7,33
5788,SK13 8,111
5789,SK14 1,96
5790,SK14 2,86
5791,SK14 3,81
5792,SK14 4,166
5793,SK14 5,102
5794,SK14 6,68
5795,SK14 8,27
5796,SK15 1,191
5797,SK15 2,135
5798,SK15 3,140
5799,SK16 4,178
5800,SK16 5,173
5801,SK17 0,28
5802,SK17 6,230
5803,SK17 7,165
5804,SK17 8,36
5805,SK17 9,81
5806,SK2  5,136
5807,SK2  6,184
5808,SK2  7,111
5809,SK22 1,7
5810,SK22 2,20
5811,SK22 3,44
5812,SK22 4,84
5813,SK23 0,35
5814,SK23 6,33
5815,SK23 7,100
5816,SK23 9,45
5817,SK3  0,139
5818,SK3  8,278
5819,SK3  9,197
5820,SK4  1,82
5821,SK4  2,152
5822,SK4  3,150
5823,SK4  4,161
5824,SK4  5,101
5825,SK5  6,214
5826,SK5  7,135
5827,SK5  8,117
5828,SK6  1,96
5829,SK6  2,79
5830,SK6  3,53
5831,SK6  4,83
5832,SK6  5,71
5833,SK6  6,80
5834,SK6  7,109
5835,SK6  8,39
5836,SK7  1,85
5837,SK7  2,105
5838,SK7  3,119
5839,SK7  4,146
5840,SK7  5,78
5841,SK7  6,50
5842,SK8  1,94
5843,SK8  2,117
5844,SK8  3,229
5845,SK8  4,181
5846,SK8  5,139
5847,SK8  6,135
5848,SK8  7,130
5849,SK9  1,81
5850,SK9  2,244
5851,SK9  3,137
5852,SK9  4,95
5853,SK9  5,151
5854,SK9  6,103
5855,SK9  7,171
5856,SL0  0,150
5857,SL0  9,150
5858,SL1  1,981
5859,SL1  2,2245
5860,SL1  3,1987
5861,SL1  4,90
5862,SL1  5,952
5863,SL1  6,454
5864,SL1  7,184
5865,SL1  8,135
5866,SL1  9,312
5867,SL2  1,1770
5868,SL2  2,522
5869,SL2  3,259
5870,SL2  4,234
5871,SL2  5,1767
5872,SL3  0,375
5873,SL3  6,112
5874,SL3  7,787
5875,SL3  8,1327
5876,SL3  9,354
5877,SL4  1,288
5878,SL4  2,225
5879,SL4  3,625
5880,SL4  4,548
5881,SL4  5,532
5882,SL4  6,295
5883,SL5  0,235
5884,SL5  7,302
5885,SL5  8,338
5886,SL5  9,456
5887,SL6  0,201
5888,SL6  1,458
5889,SL6  2,566
5890,SL6  3,351
5891,SL6  4,600
5892,SL6  5,283
5893,SL6  6,449
5894,SL6  7,618
5895,SL6  8,426
5896,SL6  9,171
5897,SL7  1,316
5898,SL7  2,188
5899,SL7  3,245
5900,SL8  5,200
5901,SL9  0,167
5902,SL9  7,250
5903,SL9  8,202
5904,SL9  9,236
5905,SM1  1,207
5906,SM1  2,978
5907,SM1  3,623
5908,SM1  4,790
5909,SM2  5,810
5910,SM2  6,737
5911,SM2  7,195
5912,SM3  8,314
5913,SM3  9,477
5914,SM4  4,980
5915,SM4  5,1038
5916,SM4  6,1068
5917,SM5  1,632
5918,SM5  2,475
5919,SM5  3,274
5920,SM5  4,164
5921,SM6  0,284
5922,SM6  7,272
5923,SM6  8,421
5924,SM6  9,449
5925,SM7  1,168
5926,SM7  2,181
5927,SM7  3,115
5928,SN1  1,70
5929,SN1  2,747
5930,SN1  3,447
5931,SN1  4,357
5932,SN1  5,639
5933,SN1  7,47
5934,SN10 1,153
5935,SN10 2,254
5936,SN10 3,225
5937,SN10 4,172
5938,SN10 5,226
5939,SN11 0,183
5940,SN11 8,213
5941,SN11 9,240
5942,SN12 6,242
5943,SN12 7,310
5944,SN12 8,133
5945,SN13 0,191
5946,SN13 8,65
5947,SN13 9,302
5948,SN14 0,400
5949,SN14 6,229
5950,SN14 7,52
5951,SN14 8,159
5952,SN15 1,258
5953,SN15 2,150
5954,SN15 3,449
5955,SN15 4,248
5956,SN15 5,68
5957,SN16 0,153
5958,SN16 9,174
5959,SN2  1,574
5960,SN2  2,543
5961,SN2  5,121
5962,SN2  7,189
5963,SN2  8,130
5964,SN25 1,348
5965,SN25 2,460
5966,SN25 3,160
5967,SN25 4,296
5968,SN26 7,23
5969,SN26 8,6
5970,SN3  1,411
5971,SN3  2,405
5972,SN3  3,281
5973,SN3  4,314
5974,SN3  5,101
5975,SN3  6,163
5976,SN4  0,186
5977,SN4  7,164
5978,SN4  8,155
5979,SN4  9,126
5980,SN5  0,5
5981,SN5  3,10
5982,SN5  4,77
5983,SN5  5,402
5984,SN5  6,189
5985,SN5  7,188
5986,SN5  8,525
5987,SN6  6,113
5988,SN6  7,184
5989,SN6  8,230
5990,SN7  7,248
5991,SN7  8,108
5992,SN8  1,244
5993,SN8  2,158
5994,SN8  3,159
5995,SN8  4,77
5996,SN9  5,121
5997,SN9  6,97
5998,SO14 0,1371
5999,SO14 1,401
6000,SO14 2,109
6001,SO14 3,777
6002,SO14 5,295
6003,SO14 6,778
6004,SO14 7,33
6005,SO15 0,78
6006,SO15 1,243
6007,SO15 2,944
6008,SO15 3,1064
6009,SO15 4,158
6010,SO15 5,1465
6011,SO15 7,177
6012,SO15 8,256
6013,SO16 0,14
6014,SO16 2,72
6015,SO16 3,876
6016,SO16 4,468
6017,SO16 5,378
6018,SO16 6,662
6019,SO16 7,373
6020,SO16 8,310
6021,SO16 9,467
6022,SO17 1,495
6023,SO17 2,861
6024,SO17 3,522
6025,SO18 1,580
6026,SO18 2,437
6027,SO18 3,117
6028,SO18 4,203
6029,SO18 5,231
6030,SO18 6,89
6031,SO19 0,103
6032,SO19 1,76
6033,SO19 2,222
6034,SO19 4,108
6035,SO19 5,46
6036,SO19 6,241
6037,SO19 7,263
6038,SO19 8,259
6039,SO19 9,655
6040,SO20 6,114
6041,SO20 8,150
6042,SO21 1,162
6043,SO21 2,222
6044,SO21 3,182
6045,SO22 4,374
6046,SO22 5,261
6047,SO22 6,350
6048,SO23 0,267
6049,SO23 7,351
6050,SO23 8,176
6051,SO23 9,226
6052,SO24 0,113
6053,SO24 9,161
6054,SO30 0,105
6055,SO30 2,270
6056,SO30 3,133
6057,SO30 4,117
6058,SO31 1,30
6059,SO31 4,144
6060,SO31 5,159
6061,SO31 6,239
6062,SO31 7,132
6063,SO31 8,125
6064,SO31 9,122
6065,SO32 1,127
6066,SO32 2,131
6067,SO32 3,50
6068,SO40 2,162
6069,SO40 3,102
6070,SO40 4,144
6071,SO40 7,83
6072,SO40 8,164
6073,SO40 9,98
6074,SO41 0,174
6075,SO41 3,102
6076,SO41 5,50
6077,SO41 6,89
6078,SO41 8,230
6079,SO41 9,298
6080,SO42 7,187
6081,SO43 7,139
6082,SO45 1,123
6083,SO45 2,101
6084,SO45 3,97
6085,SO45 4,100
6086,SO45 5,145
6087,SO45 6,62
6088,SO50 4,217
6089,SO50 5,406
6090,SO50 6,148
6091,SO50 7,135
6092,SO50 8,104
6093,SO50 9,194
6094,SO51 0,91
6095,SO51 5,90
6096,SO51 6,109
6097,SO51 7,163
6098,SO51 8,118
6099,SO51 9,23
6100,SO52 9,135
6101,SO53 1,112
6102,SO53 2,249
6103,SO53 3,183
6104,SO53 4,161
6105,SO53 5,143
6106,SP1  1,223
6107,SP1  2,232
6108,SP1  3,425
6109,SP10 1,179
6110,SP10 2,499
6111,SP10 3,692
6112,SP10 4,345
6113,SP10 5,347
6114,SP11 0,115
6115,SP11 6,146
6116,SP11 7,142
6117,SP11 8,125
6118,SP11 9,348
6119,SP2  0,169
6120,SP2  7,467
6121,SP2  8,277
6122,SP2  9,259
6123,SP3  4,143
6124,SP3  5,86
6125,SP3  6,99
6126,SP4  0,59
6127,SP4  6,134
6128,SP4  7,501
6129,SP4  8,380
6130,SP4  9,277
6131,SP5  1,89
6132,SP5  2,103
6133,SP5  3,127
6134,SP5  4,67
6135,SP5  5,55
6136,SP6  1,122
6137,SP6  2,54
6138,SP6  3,83
6139,SP7  0,64
6140,SP7  8,259
6141,SP7  9,102
6142,SP8  4,469
6143,SP8  5,53
6144,SP9  7,681
6145,SR1  1,98
6146,SR1  2,87
6147,SR1  3,14
6148,SR2  0,89
6149,SR2  7,248
6150,SR2  8,142
6151,SR2  9,55
6152,SR3  1,91
6153,SR3  2,76
6154,SR3  3,72
6155,SR3  4,64
6156,SR4  0,48
6157,SR4  6,143
6158,SR4  7,156
6159,SR4  8,55
6160,SR4  9,30
6161,SR5  1,152
6162,SR5  2,56
6163,SR5  3,42
6164,SR5  4,42
6165,SR5  5,61
6166,SR6  0,132
6167,SR6  7,80
6168,SR6  8,29
6169,SR6  9,58
6170,SR7  0,75
6171,SR7  7,285
6172,SR7  8,78
6173,SR7  9,57
6174,SR8  1,51
6175,SR8  2,83
6176,SR8  3,73
6177,SR8  4,83
6178,SR8  5,71
6179,SS0  0,187
6180,SS0  7,893
6181,SS0  8,438
6182,SS0  9,641
6183,SS1  1,417
6184,SS1  2,914
6185,SS1  3,177
6186,SS11 7,84
6187,SS11 8,91
6188,SS12 0,77
6189,SS12 9,130
6190,SS13 1,189
6191,SS13 2,77
6192,SS13 3,167
6193,SS14 1,221
6194,SS14 2,240
6195,SS14 3,125
6196,SS15 4,115
6197,SS15 5,313
6198,SS15 6,155
6199,SS16 4,266
6200,SS16 5,157
6201,SS16 6,130
6202,SS17 0,120
6203,SS17 7,123
6204,SS17 8,104
6205,SS17 9,40
6206,SS2  4,513
6207,SS2  5,456
6208,SS2  6,336
6209,SS3  0,80
6210,SS3  8,92
6211,SS3  9,340
6212,SS4  1,131
6213,SS4  2,11
6214,SS4  3,75
6215,SS5  4,104
6216,SS5  5,48
6217,SS5  6,37
6218,SS6  7,51
6219,SS6  8,202
6220,SS6  9,117
6221,SS7  1,90
6222,SS7  2,116
6223,SS7  3,122
6224,SS7  4,83
6225,SS7  5,92
6226,SS8  0,77
6227,SS8  7,86
6228,SS8  8,72
6229,SS8  9,161
6230,SS9  1,224
6231,SS9  2,130
6232,SS9  3,185
6233,SS9  4,167
6234,SS9  5,155
6235,ST1  2,146
6236,ST1  3,216
6237,ST1  4,262
6238,ST1  5,287
6239,ST1  6,205
6240,ST10 1,132
6241,ST10 2,37
6242,ST10 3,11
6243,ST10 4,65
6244,ST11 9,83
6245,ST12 9,46
6246,ST13 5,150
6247,ST13 6,101
6248,ST13 7,80
6249,ST13 8,129
6250,ST14 5,65
6251,ST14 7,170
6252,ST14 8,104
6253,ST15 0,134
6254,ST15 8,141
6255,ST16 1,296
6256,ST16 2,93
6257,ST16 3,610
6258,ST17 0,149
6259,ST17 4,336
6260,ST17 9,339
6261,ST18 0,132
6262,ST18 9,147
6263,ST19 5,51
6264,ST19 9,49
6265,ST2  0,322
6266,ST2  7,56
6267,ST2  8,137
6268,ST2  9,100
6269,ST20 0,58
6270,ST21 6,113
6271,ST3  1,86
6272,ST3  2,94
6273,ST3  3,140
6274,ST3  4,149
6275,ST3  5,143
6276,ST3  6,187
6277,ST3  7,157
6278,ST4  1,73
6279,ST4  2,230
6280,ST4  3,126
6281,ST4  4,150
6282,ST4  5,163
6283,ST4  6,156
6284,ST4  7,243
6285,ST4  8,153
6286,ST5  0,153
6287,ST5  1,173
6288,ST5  2,201
6289,ST5  3,113
6290,ST5  4,69
6291,ST5  5,247
6292,ST5  6,161
6293,ST5  7,258
6294,ST5  8,145
6295,ST5  9,153
6296,ST6  1,176
6297,ST6  2,88
6298,ST6  3,185
6299,ST6  4,290
6300,ST6  5,151
6301,ST6  6,251
6302,ST6  7,131
6303,ST6  8,152
6304,ST7  1,91
6305,ST7  2,125
6306,ST7  3,66
6307,ST7  4,114
6308,ST7  8,70
6309,ST8  6,84
6310,ST8  7,69
6311,ST9  0,44
6312,ST9  9,50
6313,SW10 0,1459
6314,SW10 9,2241
6315,SW11 1,863
6316,SW11 2,1532
6317,SW11 3,1712
6318,SW11 4,1314
6319,SW11 5,1932
6320,SW11 6,1096
6321,SW12 0,619
6322,SW12 8,980
6323,SW12 9,781
6324,SW13 0,599
6325,SW13 8,314
6326,SW13 9,772
6327,SW14 7,638
6328,SW14 8,779
6329,SW15 1,865
6330,SW15 2,1117
6331,SW15 3,1556
6332,SW15 4,1650
6333,SW15 5,1208
6334,SW15 6,897
6335,SW16 1,1669
6336,SW16 2,2675
6337,SW16 3,859
6338,SW16 4,1406
6339,SW16 5,2874
6340,SW16 6,1933
6341,SW17 0,1606
6342,SW17 6,209
6343,SW17 7,1096
6344,SW17 8,1813
6345,SW17 9,2009
6346,SW18 1,1080
6347,SW18 2,877
6348,SW18 3,1069
6349,SW18 4,1016
6350,SW18 5,1372
6351,SW19 1,1233
6352,SW19 2,1844
6353,SW19 3,928
6354,SW19 4,730
6355,SW19 5,458
6356,SW19 6,1791
6357,SW19 7,782
6358,SW19 8,1514
6359,SW1A 1,64
6360,SW1E 5,58
6361,SW1E 6,63
6362,SW1H 0,90
6363,SW1H 9,87
6364,SW1P 1,493
6365,SW1P 2,637
6366,SW1P 3,175
6367,SW1P 4,1101
6368,SW1V 1,379
6369,SW1V 2,1027
6370,SW1V 3,1220
6371,SW1V 4,988
6372,SW1W 0,143
6373,SW1W 8,1111
6374,SW1W 9,453
6375,SW1X 0,567
6376,SW1X 7,228
6377,SW1X 8,448
6378,SW1X 9,388
6379,SW1Y 4,70
6380,SW1Y 6,62
6381,SW2  1,848
6382,SW2  2,1249
6383,SW2  3,1772
6384,SW2  4,1485
6385,SW2  5,1032
6386,SW20 0,914
6387,SW20 8,1030
6388,SW20 9,729
6389,SW3  1,321
6390,SW3  2,1105
6391,SW3  3,949
6392,SW3  4,696
6393,SW3  5,923
6394,SW3  6,692
6395,SW4  0,625
6396,SW4  6,1352
6397,SW4  7,891
6398,SW4  8,838
6399,SW4  9,665
6400,SW5  0,1974
6401,SW5  9,2074
6402,SW6  1,1137
6403,SW6  2,1718
6404,SW6  3,1375
6405,SW6  4,988
6406,SW6  5,1153
6407,SW6  6,1648
6408,SW6  7,1496
6409,SW7  1,764
6410,SW7  2,608
6411,SW7  3,1328
6412,SW7  4,1249
6413,SW7  5,1381
6414,SW8  1,1850
6415,SW8  2,1448
6416,SW8  3,654
6417,SW8  4,1348
6418,SW8  5,71
6419,SW9  0,1657
6420,SW9  6,592
6421,SW9  7,919
6422,SW9  8,496
6423,SW9  9,1474
6424,SY1  1,110
6425,SY1  2,338
6426,SY1  3,230
6427,SY1  4,195
6428,SY10 0,24
6429,SY10 7,58
6430,SY10 8,42
6431,SY10 9,66
6432,SY11 1,317
6433,SY11 2,348
6434,SY11 3,75
6435,SY11 4,60
6436,SY12 0,133
6437,SY12 9,117
6438,SY13 1,339
6439,SY13 2,74
6440,SY13 3,32
6441,SY13 4,28
6442,SY14 7,18
6443,SY14 8,36
6444,SY15 6,64
6445,SY16 1,184
6446,SY16 2,95
6447,SY16 3,33
6448,SY16 4,28
6449,SY17 5,29
6450,SY18 6,97
6451,SY19 7,8
6452,SY2  5,220
6453,SY2  6,115
6454,SY20 8,52
6455,SY20 9,31
6456,SY21 0,21
6457,SY21 7,440
6458,SY21 8,59
6459,SY21 9,39
6460,SY22 5,35
6461,SY22 6,93
6462,SY23 1,390
6463,SY23 2,341
6464,SY23 3,479
6465,SY23 4,71
6466,SY23 5,37
6467,SY24 5,71
6468,SY25 6,53
6469,SY3  0,95
6470,SY3  5,111
6471,SY3  6,50
6472,SY3  7,197
6473,SY3  8,203
6474,SY3  9,97
6475,SY4  1,47
6476,SY4  2,41
6477,SY4  3,52
6478,SY4  4,82
6479,SY4  5,250
6480,SY5  0,105
6481,SY5  6,56
6482,SY5  7,68
6483,SY5  8,52
6484,SY5  9,59
6485,SY6  6,84
6486,SY6  7,29
6487,SY7  0,60
6488,SY7  8,63
6489,SY7  9,107
6490,SY8  1,174
6491,SY8  2,53
6492,SY8  3,48
6493,SY8  4,47
6494,SY9  5,68
6495,TA1  1,511
6496,TA1  2,405
6497,TA1  3,423
6498,TA1  4,207
6499,TA1  5,182
6500,TA10 0,68
6501,TA10 9,151
