ward,youth,pop
E05007678,0.08350867964229353,7604
E05007679,0.07616058152981993,6053
E05007680,0.07247598179673015,5933
E05007681,0.07582396646980377,5249
E05007682,0.07675482203221316,5029
E05007683,0.07536293766011956,4684
E05007684,0.06568413391557497,5496
E05007685,0.07026183041076146,8326
E05007686,0.07520502530099459,5731
E05007687,0.06821729628473307,6406
E05007688,0.07911565868810524,5473
E05007689,0.06125281971195558,5763
E05007690,0.05658405494177366,6698
E05007691,0.07846245294234198,5047
E05007692,0.07733961153619777,8495
E05007693,0.05658697863682604,7864
E05007694,0.08360095307158397,9653
E05007695,0.07501422879908935,8785
E05007696,0.07454212454212454,10920
E05007697,0.06526243093922653,5792
E05007698,0.09473254389546754,9796
E05007699,0.05747126436781609,8091
E05007700,0.05801435406698564,8360
E05007701,0.06896551724137931,8294
E05007702,0.09431321084864391,5715
E05007703,0.0726229099076616,8014
E05007704,0.06830631637786473,8945
E05007705,0.07849311873104735,8574
E05007706,0.07316231450592431,8693
E05007846,0.06956770684225594,3493
E05007847,0.053620531622364805,2182
E05007848,0.06763150570553855,3593
E05007849,0.07737608375592998,6113
E05007850,0.07801114444920702,4666
E05007851,0.06818181818181818,1848
E05007852,0.056396484375,4096
E05007853,0.06717081850533808,2248
E05007854,0.06516959798994974,6368
E05007855,0.0913001912045889,2092
E05007856,0.07198748043818466,1917
E05007857,0.07107952021323856,2251
E05007858,0.08951287620229599,6446
E05007859,0.05175930647628761,3922
E05007860,0.1465382030024647,4463
E05007861,0.050396375990939976,1766
E05007862,0.0670569451836083,1879
E05007863,0.08,4025
E05007864,0.06356850469540092,4153
E05007865,0.08050586057988895,3242
E05007866,0.0958171206225681,4112
E05007867,0.07205240174672489,2290
E05007868,0.08255574885339238,6323
E05007869,0.07639569049951028,6126
E05007870,0.07872121003781368,8727
E05007871,0.09459661727286334,6681
E05007872,0.08456918740041672,8159
E05007873,0.08727655099894847,5706
E05007874,0.09645753307725138,9372
E05007875,0.07210290299740382,8474
E05007876,0.08898002853067047,5608
E05007877,0.08101512933138116,6147
E05007878,0.07361308677098151,5624
E05007879,0.08186992854547656,8257
E05007880,0.11093477225837169,6301
E05007881,0.08498583569405099,5295
E05007882,0.09120133349208238,8399
E05007883,0.14232242339832868,11488
E05007884,0.06077213494093289,8211
E05007885,0.09097234301617672,5749
E05007886,0.08769307424015944,8028
E05007887,0.10443438914027149,5525
E05007888,0.3167135994699354,6037
E05007889,0.18955256777606347,9074
E05007890,0.08200867052023121,5536
E05007891,0.07661141804788213,5430
E05007892,0.09732360097323602,5754
E05007893,0.0900297619047619,5376
E05007894,0.09392898052691867,6111
E05007895,0.07525839793281654,3096
E05007896,0.07636078840882392,7661
E05007897,0.07073170731707316,2870
E05007898,0.06526631657914479,2666
E05007899,0.06979096426163182,2966
E05007900,0.05555555555555555,4662
E05007901,0.0638447971781305,2835
E05007902,0.07463279078999603,2519
E05007903,0.07509727626459144,2570
E05007904,0.06311814421866571,5561
E05007905,0.08592592592592592,5400
E05007906,0.07803410230692076,4985
E05007907,0.08407904548844146,5364
E05007908,0.055368499812944255,2673
E05007909,0.06267806267806268,2457
E05007910,0.08199508785187984,5293
E05007911,0.0851024552335241,5417
E05007912,0.0693496227093065,2783
E05007913,0.06755050505050506,3168
E05007914,0.07186648501362398,2936
E05007915,0.07655325443786982,2704
E05007916,0.0830311820159536,2758
E05007917,0.06842568161829375,5685
E05007918,0.08702559576345983,5665
E05007919,0.07356851622052828,5641
E05007920,0.08390457910611461,3647
E05007921,0.06691146470828234,2451
E05007922,0.06868843960601348,7716
E05007923,0.08197267577474175,3001
E05007924,0.055808185200496074,2419
E05007925,0.0739312118289939,3111
E05007926,0.07857672349888807,2698
E05008136,0.05963636363636363,4125
E05008137,0.07743362831858407,4520
E05008138,0.06307617661329452,4122
E05008139,0.07982456140350877,4560
E05008140,0.07834394904458598,4710
E05008141,0.06395588114248087,12149
E05008142,0.06485671191553545,4641
E05008143,0.06554256187109056,3677
E05008144,0.08319506992178241,4219
E05008145,0.06853719129036973,6843
E05008146,0.06607508532423208,7325
E05008147,0.06845718901453958,4952
E05008148,0.06573005519317611,3986
E05008149,0.11923157235330967,4789
E05008150,0.0847018150388937,4628
E05008151,0.09381997313031795,4466
E05008152,0.07307439104674128,3038
E05008153,0.06491953023053501,9196
E05008154,0.0708922261484099,4528
E05008155,0.08178340588312888,7581
E05008156,0.0742871435717859,3998
E05008157,0.06623470122390208,4167
E05008158,0.06158922188616992,3637
E05008159,0.06448531167900645,4187
E05008160,0.09188118811881188,5050
E05008161,0.07669537136706135,3716
E05008162,0.12335255354200989,4856
E05008163,0.06894150417827298,4308
E05008164,0.08114035087719298,4104
E05008165,0.0899830220713073,4123
E05008166,0.07891461289519541,4017
E05008167,0.05777422790202343,3756
E05008168,0.07790368271954674,4236
E05008169,0.08008898776418243,5394
E05008170,0.07464387464387465,8775
E05008171,0.08004613610149942,4335
E05008172,0.07343215507411631,4385
E05008173,0.08543603364320496,4518
E05008174,0.05740330130574033,4059
E05008178,0.14682866556836902,4856
E05008179,0.07475598935226264,4508
E05008180,0.08172977446720464,4833
E05008181,0.05922501100836636,4542
E05008183,0.07213189832837189,4367
E05008186,0.06679165690180455,4267
E05008187,0.07455226988754686,4802
E05008188,0.08903694730466384,4953
E05008189,0.13437399420663018,6214
E05008190,0.09425939050318922,4233
E05008191,0.07767195767195767,4725
E05008192,0.12264150943396226,4982
E05008193,0.09150179856115108,4448
E05008194,0.08813443072702332,8748
E05008195,0.08083459997236424,7237
E05008196,0.07174887892376682,4460
E05008198,0.07031684269038355,3598
E05008327,0.06399700598802395,5344
E05008328,0.06329700904242987,4313
E05008329,0.07981090100111235,7192
E05008330,0.0755750273822563,4565
E05008331,0.0782992565055762,4304
E05008332,0.08360536815379035,5514
E05008333,0.05199836867862969,4904
E05008334,0.058929645219482865,4989
E05008335,0.06148362664290488,4489
E05008336,0.069375,4800
E05008337,0.10902039643780523,6962
E05008338,0.0623651696411061,5099
E05008339,0.06185130269010803,4721
E05008340,0.08052516411378556,4570
E05008341,0.09451432564640112,5724
E05008342,0.0830860534124629,4718
E05008343,0.0750456204379562,4384
E05008344,0.0703862660944206,4660
E05008345,0.08484697685991541,4019
E05008346,0.09724151617384402,5039
E05008347,0.0829434283283709,4702
E05008348,0.08999532491818607,4278
E05008349,0.07847575929069987,5301
E05008350,0.07194994786235662,3836
E05008351,0.0842709022722259,4533
E05008352,0.0793160769413441,4211
E05008353,0.08156723063223509,5615
E05008354,0.06407035175879397,4776
E05008355,0.06680664248902463,5239
E05008356,0.07237243342142712,4919
E05008357,0.06795658329400661,4238
E05008358,0.07232928860337853,4203
E05008359,0.07325251483105494,3877
E05008360,0.07227464364585424,4981
E05008361,0.1242075300815112,7729
E05008362,0.06784594715629198,4466
E05008363,0.06333486872409028,4342
E05008364,0.07278594478307637,5578
E05008365,0.07014578491443059,4733
E05008366,0.08289670658682635,5344
E05008367,0.06187348772900104,5786
E05008368,0.13039324948256648,6281
E05008369,0.08670424403183023,6032
E05008370,0.0638854948507593,5729
E05008371,0.07398452611218569,4136
E05008372,0.15870880968392737,4461
E05008373,0.0757086472909939,5574
E05008374,0.08623055809698078,4372
E05008375,0.07222222222222222,5040
E05008376,0.06407086938607334,4854
E05008377,0.08136094674556213,6084
E05008378,0.06476569407603891,4524
E05008379,0.06150010388531062,4813
E05008380,0.05779251539554713,4222
E05008381,0.07050359712230216,4865
E05008382,0.054375142791866574,4377
E05008383,0.07115912208504802,5832
E05008384,0.06887966804979254,4820
E05008385,0.08369956052736716,5006
E05008386,0.09303749043611324,6535
E05008387,0.06931166347992351,4184
E05008388,0.07728736503125593,5279
E05008389,0.0779324055666004,5030
E05008390,0.07305194805194805,5544
E05008391,0.06923639020825721,5474
E05008392,0.08770178066233983,6009
E05008393,0.0735636645962733,5152
E05008394,0.06657608695652174,5152
E05008395,0.07413830479080859,4613
E05008396,0.06188012074169901,4638
E05008397,0.0732232591529074,4179
E05008398,0.09927735719201652,5812
E05008399,0.17135527246992216,11304
E05008400,0.05881062102260259,4557
E05008401,0.07678767876787679,4545
E05008402,0.09084289095212088,5493
E05008403,0.09834212509419744,5308
E05008404,0.084056533597818,4033
E05008405,0.06991429860171403,4434
E05008406,0.08762366242681204,4953
E05008407,0.09171842650103519,4830
E05008408,0.07427341227125941,6503
E05008409,0.0718052738336714,4930
E05008410,0.07133536320139192,4598
E05008411,0.07422480620155039,5160
E05008412,0.09256198347107437,5445
E05008413,0.09836065573770492,5429
E05008414,0.06564812604440201,4189
E05008415,0.0691340782122905,4296
E05008416,0.070280296784831,4852
E05008417,0.07785939139559286,4765
E05008418,0.09510998575724007,6319
E05008419,0.0575135553834237,5164
E05008420,0.05771248688352571,3812
E05008421,0.06628457513082482,4013
E05008422,0.06547349342999546,4414
E05008423,0.06873008648156577,4394
E05008424,0.07586413287445758,6683
E05008479,0.07040309221424627,3622
E05008480,0.060410916896657466,3261
E05008481,0.06708715596330275,6976
E05008482,0.08893768871808949,3643
E05008483,0.06175771971496437,3368
E05008484,0.0634978229317852,2756
E05008485,0.0885360017402654,4597
E05008486,0.07125044531528323,2807
E05008487,0.08457997698504027,3476
E05008488,0.05810317873892652,3838
E05008489,0.08305726455276857,4226
E05008490,0.07148659626320066,2462
E05008491,0.06170780520346898,2998
E05008492,0.07890600440113171,3181
E05008493,0.07456258411843876,3715
E05008494,0.09043659043659044,3848
E05008495,0.06724244293645898,3242
E05008496,0.05207928488146133,2573
E05008497,0.10701576004067108,3934
E05008498,0.08113749021654057,3833
E05008499,0.08269650655021835,3664
E05008500,0.09935979513444303,3905
E05008501,0.07875745214935677,3187
E05008502,0.09203118233001299,4618
E05008503,0.08349043899811473,3713
E05008504,0.10119205298013245,3775
E05008505,0.09689585146504207,3447
E05008506,0.1028299848779434,4629
E05008507,0.08654876741693462,3732
E05008508,0.09434571890145396,3095
E05008509,0.09558823529411764,4080
E05008510,0.07383224510296334,3982
E05008511,0.07469512195121951,3280
E05008512,0.06735200283587381,2821
E05008513,0.07330195023537324,2974
E05008514,0.0711490572749911,2811
E05008515,0.07615480649188515,3204
E05008516,0.0814867762687634,4197
E05008517,0.07342060330108138,3514
E05008520,0.07842806544105245,5929
E05008521,0.08170310701956271,5214
E05008522,0.08742632612966601,6108
E05008523,0.0743812532912059,7596
E05008524,0.07142857142857142,6118
E05008525,0.10524899057873485,3715
E05008526,0.07200720072007201,3333
E05008527,0.07511342631490506,5951
E05008528,0.06775067750677506,4428
E05008529,0.09649015531368473,8177
E05008531,0.08405726171540438,8173
E05008533,0.08951266343604279,10937
E05008535,0.06045223811721274,6501
E05008542,0.06836569579288027,2472
E05008543,0.07391433670434265,6724
E05008544,0.07259953161592506,4270
E05008545,0.07692307692307693,2418
E05008546,0.07146477445514444,3946
E05008547,0.05751633986928104,1530
E05008548,0.07964601769911504,3616
E05008549,0.07772889168238005,4773
E05008550,0.07137129109863673,2494
E05008551,0.07232084155161078,6084
E05008552,0.07243707796193984,1629
E05008553,0.08744186046511628,7525
E05008554,0.0664,2500
E05008555,0.0715587044534413,9880
E05008556,0.07598656591099916,2382
E05008557,0.06087777253421425,2119
E05008558,0.0889433551198257,18360
E05008559,0.07292975442604226,17510
E05008560,0.09216923554360194,19334
E05008561,0.07318934147200376,17038
E05008562,0.11529825838946538,16479
E05008563,0.0679576178297406,2737
E05008564,0.0760398359695372,8535
E05008565,0.07186907020872865,4216
E05008566,0.07475247524752475,2020
E05008567,0.05440539239287434,4154
E05008568,0.07039301310043668,5725
E05008569,0.06866297921037574,5243
E05008570,0.07660455486542443,2415
E05008571,0.047545219638242896,1935
E05008572,0.06567992599444958,2162
E05008573,0.07124284971398856,1923
E05008574,0.07893485496909178,4206
E05008575,0.06331846308821414,6949
E05008576,0.07270448135380758,3191
E05008577,0.06864848299111247,3263
E05008578,0.09107692307692308,3250
E05008579,0.06868060934675962,3873
E05008580,0.07734806629834254,7059
E05008581,0.07216946676406136,6845
E05008582,0.0718803910293272,10434
E05008584,0.06586169045005488,3644
E05008599,0.06956783616925162,6641
E05008600,0.08276872367698224,5461
E05008610,0.06179217166699781,5033
E05008611,0.0736548694991131,11839
E05008612,0.0672579453067258,5412
E05008613,0.06082102570066287,8599
E05008614,0.06545521972927869,5393
E05008615,0.07586438402148372,8937
E05008616,0.12141194724592708,5156
E05008617,0.06632522407170295,3905
E05008618,0.07138594659107862,13406
E05008619,0.06678865507776761,13116
E05008620,0.11219067860938212,6587
E05008621,0.12977049180327868,15250
E05008622,0.0766307789740342,4737
E05008623,0.09258312020460358,5865
E05008624,0.10950912576048004,11999
E05008625,0.09616640238783696,10721
E05008626,0.06588235294117648,9350
E05008627,0.06275967636125082,4573
E05008628,0.06915029344220465,3919
E05008629,0.0668546954977541,9573
E05008630,0.08227374719521316,8022
E05008631,0.05784936479128856,4408
E05008632,0.06360078277886497,13286
E05008633,0.09551954242135367,5245
E05008634,0.07568906115417744,9288
E05008635,0.07296137339055794,4427
E05008636,0.07913669064748201,4448
E05008637,0.07465154736593432,8466
E05008638,0.07109879963065559,8664
E05008639,0.0778405524168236,7965
E05008640,0.08332154477295232,14138
E05008641,0.06279468495499357,4666
E05008642,0.07771901586571625,8698
E05008643,0.07654190827622562,9485
E05008644,0.07131670883026141,8301
E05008645,0.06206351297931216,7589
E05008646,0.07109346806207145,8313
E05008647,0.07053941908713693,4338
E05008648,0.08025650991061019,5146
E05008649,0.08323329331732693,4998
E05008650,0.06798544793087767,4398
E05008651,0.07510121457489878,4940
E05008652,0.06751561749159059,4162
E05008653,0.06168987037926068,4166
E05008654,0.07235466332078629,4782
E05008655,0.07144403550552067,4619
E05008656,0.07067058026642584,4429
E05008657,0.07425641025641026,4875
E05008658,0.07022275496953351,10011
E05008659,0.07431522227211496,8908
E05008660,0.0682800345721694,4628
E05008661,0.073407446620787,5667
E05008662,0.09756629131856157,13765
E05008663,0.09734665747760166,5804
E05008664,0.15833333333333333,4440
E05008665,0.08452173913043479,8625
E05008666,0.08055125654064411,13569
E05008667,0.07531132634908085,5059
E05008668,0.09354166666666666,9600
E05008669,0.08360836083608361,4545
E05008670,0.07434944237918216,4304
E05008671,0.07297703369821851,9318
E05008672,0.45214172395557906,5673
E05008673,0.07409249129786176,4022
E05008674,0.09887737478411053,4632
E05008675,0.06883365200764818,8891
E05008676,0.06275957544993079,8668
E05008677,0.08453320947515096,8612
E05008678,0.08036970062286518,4977
E05008679,0.08386058981233244,9325
E05008680,0.0628827131417805,4246
E05008681,0.09668508287292818,5792
E05008682,0.08828084667010841,7748
E05008683,0.07790334214955519,8318
E05008684,0.07218880148079593,4322
E05008685,0.07060922763191435,11769
E05008686,0.0933869526362824,4476
E05008687,0.08064516129032258,3472
E05008688,0.12313282196205087,9908
E05008689,0.06545551696500133,3743
E05008690,0.08876131596378892,4529
E05008691,0.08941684665226782,9260
E05008692,0.07956989247311828,4650
E05008693,0.07684319833852545,4815
E05008694,0.08893528183716075,4790
E05008695,0.08860470427038136,8758
E05008696,0.06823027718550106,4690
E05008697,0.07165496943626896,8834
E05008698,0.06895074946466809,4670
E05008699,0.07896433175762785,9308
E05008700,0.07374017568192326,12978
E05008701,0.08147956544231764,7732
E05008702,0.06715828285488544,3797
E05008703,0.08577878103837472,10632
E05008704,0.09348031039234173,13789
E05008705,0.08720609338779114,9059
E05008706,0.09290177199631261,9763
E05008707,0.09194848958960164,8309
E05008714,0.09194956353055286,10310
E05008715,0.07928840716305373,16976
E05008716,0.09584492506506327,11143
E05008717,0.0955908604069975,11204
E05008718,0.08217878155247675,5269
E05008719,0.09835336003560302,6741
E05008720,0.10614908965991068,5822
E05008721,0.09329395413481584,5756
E05008722,0.07887049659201557,5135
E05008723,0.10268446530731994,6817
E05008724,0.09504132231404959,5082
E05008725,0.09714400643604183,4972
E05008726,0.06578642575862868,4317
E05008727,0.11537952046628693,7549
E05008728,0.08260524225575853,6295
E05008729,0.09202348066298342,5792
E05008730,0.08740692780835221,6178
E05008731,0.08721804511278196,5985
E05008732,0.08070454771619066,10049
E05008733,0.06978554133517814,11564
E05008734,0.38709196601579965,6709
E05008735,0.12634330525704326,6886
E05008736,0.0959409594095941,5962
E05008737,0.12152542372881356,5900
E05008738,0.10740469208211144,5456
E05008739,0.11304216412271421,6617
E05008740,0.09143109540636042,4528
E05008741,0.10403430749682338,6296
E05008742,0.08191052517830127,4627
E05008743,0.10855641320413861,6089
E05008744,0.1022530329289428,5770
E05008745,0.12194756554307117,6675
E05008746,0.09105508270435202,6227
E05008747,0.08585114222549742,5428
E05008748,0.1085052274653857,7078
E05008749,0.10106382978723404,6768
E05008750,0.06825749167591565,5406
E05008751,0.07034551329853343,8046
E05008752,0.07539682539682539,6552
E05008753,0.0935074534926697,8117
E05008754,0.10177558118250046,10926
E05008755,0.08435024619995718,4671
E05008756,0.1472988182329769,7108
E05008757,0.07605294825511431,4155
E05008758,0.0862026862026862,4095
E05008759,0.09288311688311689,9625
E05008760,0.0697788097274838,8183
E05008761,0.09989447766443897,8529
E05008762,0.08053204353083435,4135
E05008763,0.07884106421507174,7179
E05008764,0.0975609756097561,3690
E05008765,0.07595557007513884,6122
E05008766,0.0878462690291989,4007
E05008767,0.08773055332798717,6235
E05008768,0.08929301185124643,9788
E05008769,0.09791271347248577,7905
E05008770,0.0786699107866991,3699
E05008771,0.07953082534687456,6991
E05008772,0.10734902309058615,9008
E05008773,0.07455239213384209,3407
E05008774,0.08221649484536082,3880
E05008775,0.05743917032309533,5014
E05008776,0.07851318035274038,5273
E05008777,0.07362821948488242,3572
E05008778,0.08215361445783133,13280
E05008779,0.07196075996523035,16106
E05008780,0.06701570680628273,4775
E05008781,0.07762921572540411,5011
E05008782,0.08875538426660622,8822
E05008783,0.0762347574348627,11399
E05008784,0.062407914123342456,9502
E05008785,0.0899972329828445,14456
E05008786,0.07280043899762209,5467
E05008787,0.08831455169034787,8164
E05008788,0.09221238938053097,5650
E05008789,0.081468565339533075,10323
E05008790,0.08644587874299016,9451
E05008791,0.07115253466696976,4399
E05008792,0.08547262205074938,13478
E05008793,0.06950880444856349,4316
E05008794,0.06740792216817235,2878
E05008795,0.07563872702823846,8924
E05008796,0.0712696335078534,15280
E05008797,0.06523849140321686,14424
E05008798,0.06845582163501239,12110
E05008799,0.08613398620075673,4493
E05008800,0.08970225677982173,5273
E05008801,0.06983655274888559,8076
E05008802,0.07950620912631347,13609
E05008803,0.08313100903175683,10297
E05008804,0.0711743772241993,5620
E05008805,0.06502019466331192,15103
E05008806,0.09469615632381362,4657
E05008807,0.08377968671045982,9895
E05008808,0.07241235392320534,4792
E05008809,0.0734828677583597,7267
E05008810,0.08556759840273816,8765
E05008811,0.07390917186108638,5615
E05008812,0.08314937454010302,2718
E05008813,0.09176103084732526,10244
E05008814,0.08150299509892903,5509
E05008815,0.06704011564871702,5534
E05008816,0.09679320914878567,8482
E05008817,0.08248029179903518,8499
E05008818,0.14278368186492973,5834
E05008819,0.06509312188825374,5423
E05008820,0.07861095210837626,5241
E05008821,0.08165797964755522,8058
E05008822,0.07502392344497608,5225
E05008823,0.08424430849463443,9971
E05008824,0.11343547436652916,10182
E05008825,0.08809304467987103,8684
E05008826,0.07753876938469234,3998
E05008827,0.09618747813920951,5718
E05008828,0.15018766127140512,17052
E05008829,0.08836110579071697,15663
E05008830,0.0804950495049505,10100
E05008831,0.08982665032393626,5711
E05008832,0.08690452461630456,5017
E05008833,0.08533538343263501,5203
E05008834,0.09887640449438202,5340
E05008835,0.0741777466759972,4287
E05008836,0.0954356846473029,11327
E05008837,0.06936708860759494,9875
E05008838,0.3162869607367911,4126
E05008839,0.06371681415929203,7910
E05008840,0.0802530144297292,5059
E05008841,0.06745945945945946,4625
E05008842,0.08655655446372569,4783
E05008843,0.08656769808620998,5591
E05008844,0.0774633340218963,4841
E05008845,0.08551754775655264,4502
E05008846,0.13008763388510225,5135
E05008847,0.08112435509695784,5621
E05008848,0.19095329306026226,6787
E05008849,0.09364713627386438,6076
E05008850,0.06673044726142072,4181
E05008851,0.11944062356717103,4362
E05008852,0.09863632560863382,11953
E05008853,0.1368648130393097,4172
E05008854,0.07383463763184757,8817
E05008855,0.0740582191780822,4672
E05008856,0.06369575361642557,4286
E05008857,0.06912637828668362,2358
E05008858,0.050699300699300696,2288
E05008859,0.09279647687952186,3179
E05008860,0.08483063328424154,3395
E05008861,0.08651685393258426,3560
E05008862,0.08980301274623406,3452
E05008863,0.06745182012847965,2802
E05008864,0.08342361863488625,2769
E05008865,0.08660686668728734,3233
E05008866,0.07974300831443688,2646
E05008867,0.08515967438948027,3194
E05008868,0.08101927474681477,3061
E05008869,0.09823609226594301,3685
E05008870,0.07124955245255997,2793
E05008871,0.07478465152701644,2554
E05008872,0.0644381796214257,2483
E05008873,0.09013754755633596,3417
E05008874,0.08338937457969066,2974
E05008875,0.08095952023988005,2668
E05008876,0.0815450643776824,2796
E05008877,0.08790849673202615,3060
E05008878,0.08878224355128975,3334
E05008879,0.11202749140893471,2910
E05008880,0.07033295922184811,2673
E05008881,0.07806106389675795,3177
E05008882,0.0891053391053391,2772
E05008883,0.07478559176672384,2915
E05008884,0.1044776119402985,2613
E05008885,0.08910588953310955,3277
E05008886,0.09193054136874361,2937
E05008887,0.07607323232323232,3168
E05008888,0.08019323671497584,3105
E05008889,0.08260869565217391,3680
E05008890,0.09098687963491157,3506
E05008891,0.0780885780885781,2574
E05008892,0.08380044843049328,3568
E05008893,0.08645735707591377,4268
E05008894,0.06407322654462243,2185
E05008895,0.09327962688149248,4717
E05008896,0.09205598265326237,5073
E05008897,0.10122699386503067,7824
E05008898,0.09097702223052494,5353
E05008899,0.09947482236638863,6474
E05008900,0.08789413494527037,6121
E05008901,0.08237885462555065,4540
E05008902,0.06889978213507625,7344
E05008903,0.061362209667294415,6372
E05008904,0.0791889007470651,4685
E05008905,0.07585440400111142,7198
E05008906,0.08476190476190476,2100
E05008907,0.0881920627143557,8164
E05008908,0.07407407407407407,2241
E05008909,0.08373009358069282,6091
E05008910,0.08512594226879941,5439
E05008911,0.0771959107031087,9586
E05008912,0.06813503499382462,4858
E05008913,0.06672698484505768,4421
E05008914,0.08832942180499254,4687
E05008915,0.06811653672548215,2437
E05008916,0.08202376389421234,2609
E05008917,0.06436781609195402,1305
E05008918,0.05834683954619125,1234
E05008919,0.04471195184866724,1163
E05008920,0.06039441248972884,2434
E05008921,0.05887300252312868,1189
E05008922,0.06608695652173913,1150
E05008923,0.11531986531986532,4752
E05008924,0.056717805671780565,2151
E05008925,0.053733702094033976,2531
E05008926,0.06954545454545455,2200
E05008927,0.04938811188811189,2288
E05008928,0.06442444339175746,2111
E05008929,0.07719393282773565,3692
E05008930,0.03949579831932773,1190
E05008931,0.07745987438939288,2866
E05008932,0.08368347338935574,2856
E05008933,0.0651913875598086,6688
E05008934,0.0692084542063821,2413
E05008935,0.07887504580432393,10916
E05008936,0.08695984703632888,13075
E05008937,0.08222543352601155,6920
E05008938,0.07539023580205911,6022
E05008939,0.07362722351121423,6465
E05008940,0.0779436152570481,2412
E05008941,0.09432989690721649,1940
E05008942,0.10609726590854102,8266
E05008943,0.1001599606250769,8127
E05008944,0.07930871212121213,8448
E05008945,0.08661692702261599,8578
E05008946,0.08946577987556319,9322
E05008947,0.0877003906776236,7423
E05008948,0.10265976651823325,8309
E05008949,0.10000990197049213,10099
E05008950,0.08124287343215507,7016
E05008951,0.08318264014466546,8848
E05008952,0.11208202260281953,8583
E05008954,0.0966735229448897,14099
E05008955,0.07506230757953379,6821
E05008956,0.0836930005629574,10658
E05008957,0.08162757934863678,12067
E05008958,0.08582061213640162,13167
E05008960,0.0882249560632689,11380
E05008961,0.08136605393300364,10717
E05008962,0.08646827624929815,10686
E05008963,0.07608289768483943,10712
E05008965,0.08183925811437404,12940
E05008966,0.0853960396039604,3232
E05008967,0.08377615410162736,12044
E05008968,0.08298482984829848,12195
E05008969,0.07727746870653686,11504
E05008970,0.080078673784771,10677
E05008971,0.09830508474576272,13570
E05008972,0.0744932222360403,8041
E05008974,0.08469055374592833,8596
E05008975,0.06129510627780524,6069
E05008976,0.06690279417552145,2541
E05008977,0.0771299179167846,7066
E05008979,0.07249774571686204,5545
E05008980,0.07312091503267974,2448
E05008981,0.08094112349431498,8883
E05008982,0.08265398550724638,8832
E05008983,0.07914285714285714,7000
E05008984,0.07086123656751285,6421
E05008985,0.07542579075425791,7809
E05008986,0.13094950471128292,8278
E05008988,0.0825211176088369,3078
E05008989,0.08766023565971773,7723
E05008990,0.10393885949441505,8505
E05008991,0.07405383249077743,7319
E05008992,0.06953245418736084,5839
E05008993,0.08403851765392471,6854
E05008994,0.07696307852314092,7692
E05008995,0.09033018867924528,8480
E05008996,0.09831166890781413,6693
E05008997,0.07938758151403459,7054
E05008998,0.08381903968914793,7206
E05008999,0.0839231547017189,7912
E05009000,0.1284329563812601,7428
E05009001,0.08689538807649044,7112
E05009002,0.08042521206915065,9313
E05009003,0.08979328165374677,9288
E05009004,0.08490171476369719,9564
E05009005,0.08785796105383734,8730
E05009006,0.09944207417131605,9141
E05009007,0.08816512809874494,9641
E05009008,0.08646020505232005,9461
E05009009,0.08846403110823071,9258
E05009010,0.08692779613025012,10595
E05009011,0.081386458244839,11771
E05009012,0.09348726314468565,7969
E05009013,0.07648862352751332,6197
E05009014,0.08166939443535189,6110
E05009015,0.05618431689571544,2474
E05009016,0.08802190280629706,7305
E05009017,0.07739938080495357,6137
E05009018,0.08850118953211737,6305
E05009019,0.0772005772005772,6930
E05009020,0.10102459016393443,4880
E05009021,0.07083333333333333,2400
E05009022,0.06839422259983008,4708
E05009023,0.07929104477611941,2144
E05009024,0.0661625708884688,6348
E05009025,0.07279693486590039,4176
E05009026,0.07176820208023774,6730
E05009027,0.09041095890410959,1825
E05009028,0.08624782402278841,6319
E05009030,0.08125154588177096,8086
E05009031,0.09132640734476927,8278
E05009032,0.08733997155049787,10545
E05009033,0.09498812648418947,8001
E05009034,0.08613121366710168,8429
E05009035,0.12676387582314205,8504
E05009036,0.10594241951496242,14102
E05009037,0.07879088206144698,8072
E05009038,0.07660878447395301,7832
E05009039,0.07009594882729211,3752
E05009040,0.0786460299484082,7947
E05009041,0.08287348249222434,9967
E05009042,0.07126067054311518,8083
E05009043,0.08080808080808081,3960
E05009044,0.08178343949044586,3925
E05009045,0.07969287794545936,7554
E05009046,0.09545454545454546,7920
E05009047,0.07792509886020005,4299
E05009048,0.08480162251235898,7889
E05009049,0.09241463913310162,4891
E05009050,0.0953360768175583,4374
E05009051,0.07997744845360824,12416
E05009052,0.08607160372731731,8156
E05009053,0.07514972516203133,12189
E05009054,0.0835431448844129,8738
E05009055,0.07971188475390156,12495
E05009056,0.08980108083247097,8697
E05009057,0.09127704117236567,7165
E05009058,0.06150234741784037,2130
E05009059,0.08061522142667728,7542
E05009060,0.5662324649298597,9980
E05009061,0.08192090395480225,8142
E05009062,0.0752102919346858,8084
E05009063,0.0833410415317732,10811
E05009064,0.06530724717553045,14516
E05009065,0.092982924226254,7496
E05009066,0.06493679308050565,7515
E05009067,0.07027209354621093,8894
E05009068,0.08854379512328021,7341
E05009069,0.0981474665685192,8151
E05009070,0.4189555409067604,13653
E05009071,0.06664609688367788,3241
E05009072,0.09977477477477477,4440
E05009073,0.07899837196681914,12899
E05009074,0.09674248806515023,7122
E05009075,0.09789702683103699,8274
E05009076,0.0802831952978894,7486
E05009077,0.07275320970042796,7010
E05009078,0.07898932908131975,8153
E05009079,0.0743656015037594,8512
E05009080,0.08904577544978365,13173
E05009081,0.1006762652705061,9168
E05009082,0.0828151752725962,11097
E05009083,0.08733194884686851,9149
E05009084,0.0868991969315594,8343
E05009085,0.07814822679974517,4709
E05009086,0.0837255199635646,13174
